average_rssi,rssi_variance,snr,average_snr,sf,tp,location_id
-118.0,1.2396694214876034,-7.0,-7.0,8.0,2.0,302
-122.0,0.0,-11.0,-11.0,8.0,2.0,302
-119.0,0.743801652892562,-8.0,-8.0,8.0,2.0,302
-124.0,0.9256198347107436,-12.0,-12.0,8.0,2.0,302
-122.0,0.9917355371900826,-10.0,-10.0,8.0,2.0,302
-123.0,0.5950413223140495,-11.0,-11.0,8.0,2.0,302
-121.0,0.8760330578512397,-10.0,-10.0,8.0,2.0,302
-120.0,0.1983471074380165,-9.0,-9.0,8.0,2.0,302
-121.0,0.6942148760330578,-9.0,-9.0,8.0,2.0,302
-121.0,0.6280991735537191,-9.0,-9.0,8.0,2.0,302
-117.0,0.2314049586776859,-7.0,-7.0,8.0,2.0,302
-120.0,0.5950413223140495,-9.0,-9.0,8.0,2.0,302
-123.0,0.9256198347107436,-11.0,-11.0,8.0,2.0,302
-120.0,0.2314049586776859,-8.0,-8.0,8.0,2.0,302
-121.0,1.1735537190082643,-10.0,-10.0,8.0,2.0,302
-114.0,0.2314049586776859,-4.0,-4.0,8.0,2.0,302
-117.0,0.1983471074380165,-6.0,-6.0,8.0,2.0,302
-117.0,0.1983471074380165,-6.0,-6.0,8.0,2.0,302
-118.0,0.2479338842975206,-7.0,-7.0,8.0,2.0,302
-121.0,0.793388429752066,-10.0,-10.0,8.0,2.0,302
-116.0,0.1983471074380165,-6.0,-6.0,8.0,2.0,302
-118.0,0.2479338842975206,-7.0,-7.0,8.0,2.0,302
-118.0,0.0826446280991735,-8.0,-8.0,8.0,2.0,302
-119.0,0.2314049586776859,-8.0,-8.0,8.0,2.0,302
-118.0,0.1983471074380165,-7.0,-7.0,8.0,2.0,302
-118.0,0.2479338842975206,-7.0,-7.0,8.0,2.0,302
-123.0,1.2892561983471074,-12.0,-12.0,8.0,2.0,302
-121.0,0.0,-10.0,-10.0,8.0,2.0,302
-121.0,0.2314049586776859,-10.0,-10.0,8.0,2.0,302
-121.0,0.743801652892562,-10.0,-10.0,8.0,2.0,302
-121.0,0.8760330578512399,-10.0,-10.0,8.0,2.0,302
-122.0,1.1404958677685952,-11.0,-11.0,8.0,2.0,302
-121.0,0.6942148760330578,-10.0,-10.0,8.0,2.0,302
-119.0,0.7768595041322314,-8.0,-8.0,8.0,2.0,302
-121.0,0.975206611570248,-10.0,-10.0,8.0,2.0,302
-120.0,0.1983471074380165,-9.0,-9.0,8.0,2.0,302
-119.0,0.0,-8.0,-8.0,8.0,2.0,302
-119.0,0.1487603305785124,-8.0,-8.0,8.0,2.0,302
-119.0,1.1404958677685952,-7.0,-7.0,8.0,2.0,302
-118.0,0.0826446280991735,-7.0,-7.0,8.0,2.0,302
-120.0,0.5950413223140495,-8.0,-8.0,8.0,2.0,302
-119.0,0.3801652892561983,-8.0,-8.0,8.0,2.0,302
-118.0,0.3305785123966941,-7.0,-7.0,8.0,2.0,302
-118.0,0.2479338842975206,-7.0,-7.0,8.0,2.0,302
-118.0,0.1487603305785124,-7.0,-7.0,8.0,2.0,302
-117.0,0.9256198347107438,-6.0,-6.0,8.0,2.0,302
-118.0,0.4297520661157024,-7.0,-7.0,8.0,2.0,302
-118.0,0.2479338842975206,-6.0,-6.0,8.0,2.0,302
-117.0,0.1487603305785124,-6.0,-6.0,8.0,2.0,302
-118.0,0.2479338842975206,-7.0,-7.0,8.0,2.0,302
-118.0,0.1487603305785124,-7.0,-7.0,8.0,2.0,302
-118.0,0.2479338842975206,-7.0,-7.0,8.0,2.0,302
-116.0,0.0826446280991735,-6.0,-6.0,8.0,2.0,302
-118.0,1.322314049586777,-7.0,-7.0,8.0,2.0,302
-121.0,0.8760330578512397,-9.0,-9.0,8.0,2.0,302
-121.0,1.1404958677685952,-9.0,-9.0,8.0,2.0,302
-119.0,0.6280991735537191,-8.0,-8.0,8.0,2.0,302
-118.0,0.2479338842975206,-7.0,-7.0,8.0,2.0,302
-120.0,0.2479338842975206,-8.0,-8.0,8.0,2.0,302
-120.0,0.6280991735537191,-8.0,-8.0,8.0,2.0,302
-119.0,0.0826446280991735,-8.0,-8.0,8.0,2.0,302
-120.0,0.1487603305785124,-9.0,-9.0,8.0,2.0,302
-118.0,1.537190082644628,-7.0,-7.0,8.0,2.0,302
-119.0,0.9256198347107436,-8.0,-8.0,8.0,2.0,302
-118.0,0.1983471074380165,-7.0,-7.0,8.0,2.0,302
-119.0,0.1983471074380165,-7.0,-7.0,8.0,2.0,302
-118.0,0.2479338842975206,-7.0,-7.0,8.0,2.0,302
-118.0,0.3305785123966941,-7.0,-7.0,8.0,2.0,302
-118.0,0.1983471074380165,-7.0,-7.0,8.0,2.0,302
-118.0,0.1983471074380165,-7.0,-7.0,8.0,2.0,302
-119.0,0.975206611570248,-7.0,-7.0,8.0,2.0,302
-118.0,0.2479338842975206,-7.0,-7.0,8.0,2.0,302
-119.0,0.1983471074380165,-7.0,-7.0,8.0,2.0,302
-119.0,0.975206611570248,-8.0,-8.0,8.0,2.0,302
-115.0,0.6942148760330578,-5.0,-5.0,8.0,2.0,302
-101.0,0.6115702479338844,6.0,6.0,8.0,2.0,306-304
-100.0,1.0909090909090908,7.0,7.0,8.0,2.0,306-304
-101.0,0.6942148760330578,6.0,6.0,8.0,2.0,306-304
-101.0,1.421487603305785,6.0,6.0,8.0,2.0,306-304
-104.0,2.2479338842975207,5.0,5.0,8.0,2.0,306-304
-108.0,0.2314049586776859,0.0,0.0,8.0,2.0,306-304
-101.0,1.0909090909090908,7.0,7.0,8.0,2.0,306-304
-100.0,0.6942148760330578,7.0,7.0,8.0,2.0,306-304
-101.0,0.56198347107438,6.0,6.0,8.0,2.0,306-304
-101.0,0.975206611570248,6.0,6.0,8.0,2.0,306-304
-103.0,1.834710743801653,6.0,6.0,8.0,2.0,306-304
-99.0,0.9256198347107436,7.0,7.0,8.0,2.0,306-304
-100.0,1.1074380165289257,7.0,7.0,8.0,2.0,306-304
-107.0,0.6115702479338844,2.0,2.0,8.0,2.0,306-304
-104.0,0.4297520661157025,5.0,5.0,8.0,2.0,306-304
-105.0,1.2892561983471074,4.0,4.0,8.0,2.0,306-304
-103.0,1.2727272727272727,5.0,5.0,8.0,2.0,306-304
-105.0,1.2396694214876034,4.0,4.0,8.0,2.0,306-304
-101.0,1.834710743801653,6.0,6.0,8.0,2.0,306-304
-98.0,1.603305785123967,7.0,7.0,8.0,2.0,306-304
-98.0,3.057851239669421,7.0,7.0,8.0,2.0,306-304
-101.0,0.6280991735537191,6.0,6.0,8.0,2.0,306-304
-100.0,1.1735537190082643,7.0,7.0,8.0,2.0,306-304
-100.0,0.5619834710743802,7.0,7.0,8.0,2.0,306-304
-100.0,0.512396694214876,7.0,7.0,8.0,2.0,306-304
-100.0,1.3388429752066116,6.0,6.0,8.0,2.0,306-304
-101.0,1.7851239669421488,6.0,6.0,8.0,2.0,306-304
-101.0,1.818181818181818,6.0,6.0,8.0,2.0,306-304
-101.0,1.2727272727272727,6.0,6.0,8.0,2.0,306-304
-100.0,1.2892561983471074,6.0,6.0,8.0,2.0,306-304
-99.0,2.7933884297520666,7.0,7.0,8.0,2.0,306-304
-101.0,1.2396694214876034,6.0,6.0,8.0,2.0,306-304
-101.0,1.702479338842975,6.0,6.0,8.0,2.0,306-304
-101.0,0.7768595041322314,7.0,7.0,8.0,2.0,306-304
-101.0,0.3801652892561984,6.0,6.0,8.0,2.0,306-304
-102.0,2.595041322314049,6.0,6.0,8.0,2.0,306-304
-103.0,1.3388429752066116,6.0,6.0,8.0,2.0,306-304
-102.0,0.8099173553719008,6.0,6.0,8.0,2.0,306-304
-102.0,0.9586776859504134,6.0,6.0,8.0,2.0,306-304
-102.0,0.1487603305785124,6.0,6.0,8.0,2.0,306-304
-101.0,0.6942148760330578,6.0,6.0,8.0,2.0,306-304
-103.0,0.2479338842975206,5.0,5.0,8.0,2.0,306-304
-103.0,0.512396694214876,6.0,6.0,8.0,2.0,306-304
-102.0,0.5950413223140495,6.0,6.0,8.0,2.0,306-304
-102.0,1.3388429752066118,6.0,6.0,8.0,2.0,306-304
-101.0,2.87603305785124,6.0,6.0,8.0,2.0,306-304
-103.0,0.1983471074380165,6.0,6.0,8.0,2.0,306-304
-102.0,1.7851239669421488,6.0,6.0,8.0,2.0,306-304
-102.0,0.7272727272727273,6.0,6.0,8.0,2.0,306-304
-100.0,1.4545454545454546,6.0,6.0,8.0,2.0,306-304
-101.0,1.3388429752066118,6.0,6.0,8.0,2.0,306-304
-102.0,0.628099173553719,6.0,6.0,8.0,2.0,306-304
-101.0,1.2396694214876034,6.0,6.0,8.0,2.0,306-304
-101.0,0.7768595041322315,6.0,6.0,8.0,2.0,306-304
-101.0,0.0826446280991735,7.0,7.0,8.0,2.0,306-304
-102.0,1.3553719008264462,2.0,2.0,8.0,2.0,306-304
-101.0,0.512396694214876,6.0,6.0,8.0,2.0,306-304
-102.0,1.2727272727272727,6.0,6.0,8.0,2.0,306-304
-102.0,0.2479338842975206,6.0,6.0,8.0,2.0,306-304
-101.0,1.0578512396694215,6.0,6.0,8.0,2.0,306-304
-101.0,1.4545454545454546,6.0,6.0,8.0,2.0,306-304
-101.0,0.3305785123966941,6.0,6.0,8.0,2.0,306-304
-101.0,1.603305785123967,6.0,6.0,8.0,2.0,306-304
-101.0,0.7768595041322314,6.0,6.0,8.0,2.0,306-304
-102.0,0.4132231404958678,6.0,6.0,8.0,2.0,306-304
-101.0,0.2314049586776859,7.0,7.0,8.0,2.0,306-304
-103.0,0.2314049586776859,5.0,5.0,8.0,2.0,306-304
-102.0,1.1735537190082643,6.0,6.0,8.0,2.0,306-304
-103.0,0.4132231404958678,6.0,6.0,8.0,2.0,306-304
-103.0,0.9917355371900826,5.0,5.0,8.0,2.0,306-304
-102.0,0.4297520661157025,6.0,6.0,8.0,2.0,306-304
-103.0,2.2644628099173554,6.0,6.0,8.0,2.0,306-304
-104.0,0.4297520661157025,5.0,5.0,8.0,2.0,306-304
-104.0,0.56198347107438,4.0,4.0,8.0,2.0,306-304
-105.0,0.3305785123966941,4.0,4.0,8.0,2.0,306-304
-103.0,0.6115702479338844,5.0,5.0,8.0,2.0,306-304
-101.0,0.9586776859504134,7.0,7.0,8.0,2.0,306-304
-103.0,0.975206611570248,6.0,6.0,8.0,2.0,306-304
-103.0,0.8760330578512397,5.0,5.0,8.0,2.0,306-304
-103.0,1.537190082644628,5.0,5.0,8.0,2.0,306-304
-104.0,0.1983471074380165,5.0,5.0,8.0,2.0,308
-110.0,0.7272727272727273,-1.0,-1.0,8.0,2.0,308
-96.0,0.56198347107438,7.0,7.0,8.0,2.0,308
-98.0,2.2479338842975207,7.0,7.0,8.0,2.0,308
-101.0,1.1074380165289257,7.0,7.0,8.0,2.0,308
-103.0,0.9586776859504132,5.0,5.0,8.0,2.0,308
-100.0,1.355371900826446,7.0,7.0,8.0,2.0,308
-101.0,0.56198347107438,6.0,6.0,8.0,2.0,308
-100.0,2.595041322314049,7.0,7.0,8.0,2.0,308
-101.0,1.2396694214876034,6.0,6.0,8.0,2.0,308
-107.0,0.6115702479338844,2.0,2.0,8.0,2.0,308
-100.0,2.6115702479338845,7.0,7.0,8.0,2.0,308
-101.0,0.7272727272727273,6.0,6.0,8.0,2.0,308
-100.0,5.289256198347108,7.0,7.0,8.0,2.0,308
-104.0,2.793388429752066,5.0,5.0,8.0,2.0,308
-111.0,0.2314049586776859,-2.0,-2.0,8.0,2.0,308
-101.0,1.0578512396694215,6.0,6.0,8.0,2.0,308
-104.0,1.2892561983471074,5.0,5.0,8.0,2.0,308
-103.0,1.537190082644628,6.0,6.0,8.0,2.0,308
-108.0,0.1983471074380165,0.0,0.0,8.0,2.0,308
-106.0,0.4132231404958677,3.0,3.0,8.0,2.0,308
-103.0,1.3553719008264464,5.0,5.0,8.0,2.0,308
-101.0,1.421487603305785,6.0,6.0,8.0,2.0,308
-105.0,1.867768595041322,4.0,4.0,8.0,2.0,308
-114.0,0.3305785123966941,-4.0,-4.0,8.0,2.0,308
-107.0,1.2892561983471074,3.0,3.0,8.0,2.0,308
-106.0,0.2644628099173553,3.0,3.0,8.0,2.0,308
-104.0,0.743801652892562,5.0,5.0,8.0,2.0,308
-104.0,0.7272727272727273,4.0,4.0,8.0,2.0,308
-104.0,0.3801652892561983,4.0,4.0,8.0,2.0,308
-101.0,2.1818181818181817,6.0,6.0,8.0,2.0,308
-101.0,2.2644628099173554,6.0,6.0,8.0,2.0,308
-114.0,0.512396694214876,-4.0,-4.0,8.0,2.0,308
-109.0,0.5619834710743802,-1.0,-1.0,8.0,2.0,308
-119.0,0.2479338842975206,-8.0,-8.0,8.0,2.0,308
-101.0,0.7933884297520662,7.0,7.0,8.0,2.0,308
-100.0,2.363636363636364,6.0,6.0,8.0,2.0,308
-105.0,2.231404958677686,3.0,3.0,8.0,2.0,308
-98.0,0.4297520661157025,7.0,7.0,8.0,2.0,308
-106.0,0.3801652892561983,3.0,3.0,8.0,2.0,308
-89.0,1.6363636363636365,8.0,8.0,8.0,2.0,308
-115.0,0.0826446280991735,-5.0,-5.0,8.0,2.0,308
-98.0,0.7768595041322314,7.0,7.0,8.0,2.0,308
-100.0,1.966942148760331,7.0,7.0,8.0,2.0,308
-103.0,1.966942148760331,6.0,6.0,8.0,2.0,308
-101.0,2.429752066115703,6.0,6.0,8.0,2.0,308
-98.0,0.4297520661157025,7.0,7.0,8.0,2.0,308
-94.0,2.7438016528925613,7.0,7.0,8.0,2.0,308
-98.0,2.1487603305785123,7.0,7.0,8.0,2.0,308
-95.0,1.471074380165289,8.0,8.0,8.0,2.0,308
-98.0,0.9917355371900826,7.0,7.0,8.0,2.0,308
-94.0,0.2644628099173554,7.0,7.0,8.0,2.0,308
-96.0,1.1074380165289257,7.0,7.0,8.0,2.0,308
-99.0,0.793388429752066,7.0,7.0,8.0,2.0,308
-99.0,0.6115702479338844,7.0,7.0,8.0,2.0,308
-98.0,0.9256198347107438,7.0,7.0,8.0,2.0,308
-89.0,1.0578512396694215,8.0,8.0,8.0,2.0,308
-94.0,2.2314049586776856,7.0,7.0,8.0,2.0,308
-96.0,0.5454545454545454,7.0,7.0,8.0,2.0,308
-98.0,0.7438016528925618,7.0,7.0,8.0,2.0,308
-96.0,2.809917355371901,7.0,7.0,8.0,2.0,308
-95.0,2.0165289256198347,7.0,7.0,8.0,2.0,308
-98.0,1.3553719008264462,7.0,7.0,8.0,2.0,308
-100.0,1.900826446280992,6.0,6.0,8.0,2.0,308
-95.0,0.4297520661157025,7.0,7.0,8.0,2.0,308
-98.0,0.8099173553719008,7.0,7.0,8.0,2.0,308
-96.0,0.7768595041322314,7.0,7.0,8.0,2.0,308
-94.0,1.7190082644628095,7.0,7.0,8.0,2.0,308
-98.0,1.3553719008264462,7.0,7.0,8.0,2.0,308
-98.0,1.3553719008264462,7.0,7.0,8.0,2.0,308
-104.0,0.5950413223140495,5.0,5.0,8.0,2.0,308
-99.0,0.2314049586776859,7.0,7.0,8.0,2.0,308
-102.0,0.7438016528925618,6.0,6.0,8.0,2.0,308
-99.0,0.56198347107438,7.0,7.0,8.0,2.0,308
-98.0,0.975206611570248,7.0,7.0,8.0,2.0,308
-98.0,0.9090909090909092,7.0,7.0,8.0,2.0,308
-96.0,1.884297520661157,7.0,7.0,8.0,2.0,308
-100.0,1.6859504132231409,7.0,7.0,8.0,2.0,308
-99.0,0.3801652892561983,7.0,7.0,8.0,2.0,308
-102.0,0.4132231404958677,6.0,6.0,8.0,2.0,308
-99.0,0.2479338842975206,7.0,7.0,8.0,2.0,308
-99.0,1.4214876033057855,6.0,6.0,8.0,2.0,308
-99.0,0.6942148760330578,6.0,6.0,8.0,2.0,308
-99.0,1.5041322314049588,7.0,7.0,8.0,2.0,308
-100.0,0.5950413223140495,7.0,7.0,8.0,2.0,308
-100.0,2.0826446280991737,6.0,6.0,8.0,2.0,308
-99.0,1.7190082644628095,7.0,7.0,8.0,2.0,308
-98.0,0.7272727272727273,7.0,7.0,8.0,2.0,312
-93.0,1.71900826446281,7.0,7.0,8.0,2.0,312
-94.0,0.7272727272727273,7.0,7.0,8.0,2.0,312
-94.0,0.1487603305785124,7.0,7.0,8.0,2.0,312
-93.0,0.5454545454545454,7.0,7.0,8.0,2.0,312
-103.0,0.8760330578512397,6.0,6.0,8.0,2.0,312
-88.0,1.421487603305785,8.0,8.0,8.0,2.0,312
-94.0,2.0495867768595035,7.0,7.0,8.0,2.0,312
-96.0,1.471074380165289,7.0,7.0,8.0,2.0,312
-92.0,2.5454545454545454,8.0,8.0,8.0,2.0,312
-95.0,1.2396694214876034,8.0,8.0,8.0,2.0,312
-96.0,0.9256198347107436,7.0,7.0,8.0,2.0,312
-94.0,3.6528925619834713,7.0,7.0,8.0,2.0,312
-93.0,0.4132231404958677,8.0,8.0,8.0,2.0,312
-90.0,0.975206611570248,8.0,8.0,8.0,2.0,312
-94.0,1.7190082644628095,7.0,7.0,8.0,2.0,312
-93.0,1.1074380165289257,7.0,7.0,8.0,2.0,312
-93.0,2.2479338842975207,7.0,7.0,8.0,2.0,312
-93.0,1.8347107438016528,8.0,8.0,8.0,2.0,312
-94.0,1.1570247933884297,7.0,7.0,8.0,2.0,312
-93.0,0.3801652892561984,8.0,8.0,8.0,2.0,312
-93.0,2.0495867768595035,7.0,7.0,8.0,2.0,312
-93.0,1.1074380165289257,7.0,7.0,8.0,2.0,312
-93.0,1.421487603305785,8.0,8.0,8.0,2.0,312
-93.0,1.355371900826446,7.0,7.0,8.0,2.0,312
-91.0,1.884297520661157,7.0,7.0,8.0,2.0,312
-93.0,2.2644628099173554,7.0,7.0,8.0,2.0,312
-93.0,0.628099173553719,7.0,7.0,8.0,2.0,312
-93.0,0.2644628099173554,7.0,7.0,8.0,2.0,312
-94.0,1.4214876033057855,7.0,7.0,8.0,2.0,312
-95.0,1.71900826446281,7.0,7.0,8.0,2.0,312
-90.0,2.363636363636364,8.0,8.0,8.0,2.0,312
-95.0,1.8347107438016523,7.0,7.0,8.0,2.0,312
-95.0,1.15702479338843,8.0,8.0,8.0,2.0,312
-94.0,1.966942148760331,7.0,7.0,8.0,2.0,312
-91.0,1.3388429752066118,8.0,8.0,8.0,2.0,312
-95.0,1.3388429752066118,8.0,8.0,8.0,2.0,312
-95.0,0.1983471074380165,7.0,7.0,8.0,2.0,312
-95.0,0.7768595041322315,7.0,7.0,8.0,2.0,312
-95.0,0.1983471074380165,7.0,7.0,8.0,2.0,312
-95.0,2.3305785123966944,7.0,7.0,8.0,2.0,312
-95.0,0.9586776859504134,8.0,8.0,8.0,2.0,312
-96.0,0.8099173553719008,7.0,7.0,8.0,2.0,312
-95.0,0.5123966942148759,7.0,7.0,8.0,2.0,312
-93.0,0.628099173553719,7.0,7.0,8.0,2.0,312
-94.0,1.884297520661157,7.0,7.0,8.0,2.0,312
-95.0,1.3553719008264462,7.0,7.0,8.0,2.0,312
-95.0,0.1983471074380165,7.0,7.0,8.0,2.0,312
-95.0,0.4297520661157025,7.0,7.0,8.0,2.0,312
-95.0,2.925619834710744,7.0,7.0,8.0,2.0,312
-99.0,0.2644628099173553,7.0,7.0,8.0,2.0,312
-93.0,0.628099173553719,7.0,7.0,8.0,2.0,312
-99.0,0.4132231404958677,7.0,7.0,8.0,2.0,312
-99.0,0.7768595041322314,7.0,7.0,8.0,2.0,312
-98.0,7.0578512396694215,7.0,7.0,8.0,2.0,312
-99.0,1.1570247933884297,7.0,7.0,8.0,2.0,312
-91.0,2.0826446280991737,7.0,7.0,8.0,2.0,312
-99.0,1.1735537190082643,7.0,7.0,8.0,2.0,312
-90.0,1.4545454545454546,8.0,8.0,8.0,2.0,312
-90.0,2.727272727272727,8.0,8.0,8.0,2.0,312
-90.0,1.2727272727272727,7.0,7.0,8.0,2.0,312
-88.0,0.975206611570248,7.0,7.0,8.0,2.0,312
-88.0,0.6115702479338844,8.0,8.0,8.0,2.0,312
-86.0,0.7438016528925618,3.0,3.0,8.0,2.0,312
-94.0,0.4462809917355372,7.0,7.0,8.0,2.0,312
-98.0,2.595041322314049,7.0,7.0,8.0,2.0,312
-91.0,0.9090909090909092,8.0,8.0,8.0,2.0,312
-94.0,1.1404958677685952,7.0,7.0,8.0,2.0,312
-98.0,2.0165289256198347,7.0,7.0,8.0,2.0,312
-95.0,0.7768595041322314,8.0,8.0,8.0,2.0,312
-95.0,1.5041322314049588,7.0,7.0,8.0,2.0,312
-95.0,0.7272727272727273,7.0,7.0,8.0,2.0,312
-90.0,0.743801652892562,7.0,7.0,8.0,2.0,312
-96.0,0.5123966942148759,7.0,7.0,8.0,2.0,312
-95.0,0.2479338842975206,7.0,7.0,8.0,2.0,312
-94.0,1.5206611570247934,7.0,7.0,8.0,2.0,312
-92.0,0.4462809917355372,8.0,8.0,8.0,2.0,312
-89.0,0.2479338842975206,8.0,8.0,8.0,2.0,312
-92.0,0.7272727272727273,8.0,8.0,8.0,2.0,312
-90.0,3.289256198347108,7.0,7.0,8.0,2.0,312
-86.0,1.322314049586777,8.0,8.0,8.0,2.0,318
-90.0,1.603305785123967,8.0,8.0,8.0,2.0,318
-87.0,2.6115702479338845,7.0,7.0,8.0,2.0,318
-88.0,0.512396694214876,7.0,7.0,8.0,2.0,318
-87.0,1.421487603305785,8.0,8.0,8.0,2.0,318
-86.0,1.471074380165289,8.0,8.0,8.0,2.0,318
-91.0,0.1983471074380165,3.0,3.0,8.0,2.0,318
-84.0,0.5454545454545454,7.0,7.0,8.0,2.0,318
-87.0,1.322314049586777,8.0,8.0,8.0,2.0,318
-92.0,1.3223140495867771,8.0,8.0,8.0,2.0,318
-93.0,2.0495867768595035,8.0,8.0,8.0,2.0,318
-95.0,1.3388429752066118,7.0,7.0,8.0,2.0,318
-90.0,1.0909090909090908,7.0,7.0,8.0,2.0,318
-88.0,1.537190082644628,7.0,7.0,8.0,2.0,318
-88.0,0.9586776859504132,8.0,8.0,8.0,2.0,318
-87.0,0.6115702479338843,8.0,8.0,8.0,2.0,318
-88.0,0.793388429752066,8.0,8.0,8.0,2.0,318
-87.0,1.0909090909090908,7.0,7.0,8.0,2.0,318
-87.0,1.3388429752066118,8.0,8.0,8.0,2.0,318
-87.0,0.56198347107438,7.0,7.0,8.0,2.0,318
-87.0,1.702479338842975,7.0,7.0,8.0,2.0,318
-96.0,2.2314049586776856,8.0,8.0,8.0,2.0,318
-87.0,0.9917355371900826,7.0,7.0,8.0,2.0,318
-87.0,1.4710743801652897,7.0,7.0,8.0,2.0,318
-92.0,0.512396694214876,8.0,8.0,8.0,2.0,318
-90.0,1.1404958677685952,7.0,7.0,8.0,2.0,318
-94.0,0.5950413223140495,7.0,7.0,8.0,2.0,318
-95.0,0.5950413223140495,7.0,7.0,8.0,2.0,318
-88.0,1.355371900826446,8.0,8.0,8.0,2.0,318
-89.0,1.702479338842975,8.0,8.0,8.0,2.0,318
-90.0,2.694214876033058,8.0,8.0,8.0,2.0,318
-96.0,1.2892561983471074,7.0,7.0,8.0,2.0,318
-87.0,0.512396694214876,7.0,7.0,8.0,2.0,318
-84.0,1.0578512396694215,8.0,8.0,8.0,2.0,318
-94.0,1.2892561983471074,7.0,7.0,8.0,2.0,318
-85.0,0.4297520661157025,8.0,8.0,8.0,2.0,318
-85.0,0.4462809917355372,8.0,8.0,8.0,2.0,318
-89.0,0.9256198347107436,7.0,7.0,8.0,2.0,318
-95.0,1.8347107438016523,7.0,7.0,8.0,2.0,318
-92.0,0.3305785123966941,7.0,7.0,8.0,2.0,318
-93.0,3.3223140495867765,7.0,7.0,8.0,2.0,318
-89.0,2.809917355371901,7.0,7.0,8.0,2.0,318
-86.0,1.1735537190082643,8.0,8.0,8.0,2.0,318
-88.0,3.090909090909091,8.0,8.0,8.0,2.0,318
-85.0,0.7272727272727273,8.0,8.0,8.0,2.0,318
-85.0,1.355371900826446,8.0,8.0,8.0,2.0,318
-89.0,1.966942148760331,7.0,7.0,8.0,2.0,318
-102.0,2.264462809917355,5.0,5.0,8.0,2.0,318
-86.0,3.504132231404958,8.0,8.0,8.0,2.0,318
-87.0,1.3553719008264462,8.0,8.0,8.0,2.0,318
-88.0,1.702479338842975,8.0,8.0,8.0,2.0,318
-85.0,1.1074380165289257,8.0,8.0,8.0,2.0,318
-84.0,2.5619834710743805,8.0,8.0,8.0,2.0,318
-85.0,3.338842975206612,8.0,8.0,8.0,2.0,318
-87.0,2.198347107438016,7.0,7.0,8.0,2.0,318
-90.0,1.0909090909090908,8.0,8.0,8.0,2.0,318
-91.0,1.0909090909090908,8.0,8.0,8.0,2.0,318
-89.0,1.322314049586777,7.0,7.0,8.0,2.0,318
-89.0,2.1818181818181817,7.0,7.0,8.0,2.0,318
-91.0,1.3223140495867771,7.0,7.0,8.0,2.0,318
-90.0,1.5206611570247934,8.0,8.0,8.0,2.0,318
-90.0,1.2727272727272727,8.0,8.0,8.0,2.0,318
-90.0,2.1487603305785123,7.0,7.0,8.0,2.0,318
-90.0,2.727272727272727,7.0,7.0,8.0,2.0,318
-89.0,0.2479338842975206,8.0,8.0,8.0,2.0,318
-90.0,1.0909090909090908,8.0,8.0,8.0,2.0,318
-89.0,0.1487603305785124,8.0,8.0,8.0,2.0,318
-90.0,2.5950413223140494,8.0,8.0,8.0,2.0,318
-89.0,2.1818181818181817,8.0,8.0,8.0,2.0,318
-89.0,1.71900826446281,8.0,8.0,8.0,2.0,318
-102.0,2.87603305785124,6.0,6.0,8.0,2.0,318
-93.0,1.0578512396694215,7.0,7.0,8.0,2.0,318
-92.0,0.5454545454545454,8.0,8.0,8.0,2.0,318
-98.0,0.6942148760330578,7.0,7.0,8.0,2.0,318
-94.0,0.975206611570248,7.0,7.0,8.0,2.0,318
-93.0,0.6942148760330578,8.0,8.0,8.0,2.0,318
-96.0,1.834710743801653,7.0,7.0,8.0,2.0,318
-89.0,0.1983471074380165,8.0,8.0,8.0,2.0,318
-87.0,0.628099173553719,8.0,8.0,8.0,2.0,318
-90.0,0.7768595041322315,8.0,8.0,8.0,2.0,318
-94.0,1.421487603305785,7.0,7.0,8.0,2.0,318
-88.0,1.0909090909090908,8.0,8.0,8.0,2.0,322
-88.0,0.9917355371900825,8.0,8.0,8.0,2.0,322
-87.0,0.8760330578512397,8.0,8.0,8.0,2.0,322
-92.0,0.6942148760330578,8.0,8.0,8.0,2.0,322
-113.0,0.1983471074380165,-3.0,-3.0,8.0,2.0,322
-112.0,0.6942148760330578,-2.0,-2.0,8.0,2.0,322
-101.0,1.2892561983471074,6.0,6.0,8.0,2.0,322
-87.0,1.2396694214876034,8.0,8.0,8.0,2.0,322
-91.0,1.5041322314049588,7.0,7.0,8.0,2.0,322
-96.0,0.512396694214876,7.0,7.0,8.0,2.0,322
-95.0,1.1404958677685952,7.0,7.0,8.0,2.0,322
-99.0,0.3801652892561984,7.0,7.0,8.0,2.0,322
-98.0,1.966942148760331,7.0,7.0,8.0,2.0,322
-100.0,0.4132231404958677,7.0,7.0,8.0,2.0,322
-108.0,0.8760330578512397,0.0,0.0,8.0,2.0,322
-108.0,0.975206611570248,1.0,1.0,8.0,2.0,322
-105.0,0.2479338842975206,4.0,4.0,8.0,2.0,322
-101.0,1.702479338842975,6.0,6.0,8.0,2.0,322
-100.0,1.6363636363636365,7.0,7.0,8.0,2.0,322
-100.0,1.1735537190082643,6.0,6.0,8.0,2.0,322
-101.0,0.975206611570248,7.0,7.0,8.0,2.0,322
-99.0,1.8347107438016523,7.0,7.0,8.0,2.0,322
-95.0,2.446280991735537,7.0,7.0,8.0,2.0,322
-94.0,4.413223140495868,7.0,7.0,8.0,2.0,322
-94.0,1.2396694214876034,7.0,7.0,8.0,2.0,322
-94.0,2.5950413223140494,7.0,7.0,8.0,2.0,322
-88.0,1.537190082644628,8.0,8.0,8.0,2.0,322
