rssi,average_rssi,snr,average_snr,sf,tp,location_id
-97.0,-91.0,8.0,8.0,9.0,2.0,324
-94.0,-91.0,8.0,8.0,9.0,2.0,324
-92.0,-91.0,8.0,8.0,9.0,2.0,324
-89.0,-91.0,8.0,8.0,9.0,2.0,324
-91.0,-91.0,8.0,8.0,9.0,2.0,324
-91.0,-91.0,8.0,8.0,9.0,2.0,324
-89.0,-91.0,8.0,8.0,9.0,2.0,324
-90.0,-91.0,8.0,8.0,9.0,2.0,324
-89.0,-91.0,8.0,8.0,9.0,2.0,324
-91.0,-91.0,8.0,8.0,9.0,2.0,324
-88.0,-91.0,8.0,8.0,9.0,2.0,324
-89.0,-91.0,8.0,8.0,9.0,2.0,324
-88.0,-90.0,6.0,6.0,9.0,2.0,324
-90.0,-90.0,6.0,6.0,9.0,2.0,324
-92.0,-90.0,6.0,6.0,9.0,2.0,324
-88.0,-90.0,6.0,6.0,9.0,2.0,324
-88.0,-90.0,6.0,6.0,9.0,2.0,324
-88.0,-90.0,6.0,6.0,9.0,2.0,324
-88.0,-90.0,6.0,6.0,9.0,2.0,324
-89.0,-90.0,6.0,6.0,9.0,2.0,324
-88.0,-90.0,6.0,6.0,9.0,2.0,324
-95.0,-90.0,6.0,6.0,9.0,2.0,324
-94.0,-90.0,6.0,6.0,9.0,2.0,324
-88.0,-90.0,6.0,6.0,9.0,2.0,324
-91.0,-90.0,6.0,6.0,9.0,2.0,324
-87.0,-90.0,6.0,6.0,9.0,2.0,324
-90.0,-90.0,6.0,6.0,9.0,2.0,324
-87.0,-90.0,6.0,6.0,9.0,2.0,324
-88.0,-90.0,6.0,6.0,9.0,2.0,324
-88.0,-90.0,6.0,6.0,9.0,2.0,324
-88.0,-90.0,6.0,6.0,9.0,2.0,324
-89.0,-90.0,6.0,6.0,9.0,2.0,324
-94.0,-90.0,6.0,6.0,9.0,2.0,324
-92.0,-90.0,6.0,6.0,9.0,2.0,324
-94.0,-90.0,6.0,6.0,9.0,2.0,324
-93.0,-90.0,6.0,6.0,9.0,2.0,324
-87.0,-90.0,6.0,6.0,9.0,2.0,324
-88.0,-90.0,6.0,6.0,9.0,2.0,324
-92.0,-90.0,6.0,6.0,9.0,2.0,324
-87.0,-90.0,6.0,6.0,9.0,2.0,324
-88.0,-90.0,6.0,6.0,9.0,2.0,324
-87.0,-90.0,6.0,6.0,9.0,2.0,324
-91.0,-90.0,6.0,6.0,9.0,2.0,324
-91.0,-90.0,6.0,6.0,9.0,2.0,324
-93.0,-90.0,6.0,6.0,9.0,2.0,324
-94.0,-92.0,8.0,8.0,9.0,2.0,324
-93.0,-92.0,8.0,8.0,9.0,2.0,324
-93.0,-92.0,8.0,8.0,9.0,2.0,324
-94.0,-92.0,8.0,8.0,9.0,2.0,324
-93.0,-92.0,8.0,8.0,9.0,2.0,324
-92.0,-92.0,8.0,8.0,9.0,2.0,324
-92.0,-92.0,8.0,8.0,9.0,2.0,324
-93.0,-92.0,8.0,8.0,9.0,2.0,324
-92.0,-92.0,8.0,8.0,9.0,2.0,324
-93.0,-92.0,8.0,8.0,9.0,2.0,324
-95.0,-92.0,8.0,8.0,9.0,2.0,324
-92.0,-92.0,8.0,8.0,9.0,2.0,324
-92.0,-92.0,8.0,8.0,9.0,2.0,324
-92.0,-92.0,8.0,8.0,9.0,2.0,324
-92.0,-92.0,8.0,8.0,9.0,2.0,324
-91.0,-92.0,8.0,8.0,9.0,2.0,324
-91.0,-92.0,8.0,8.0,9.0,2.0,324
-93.0,-92.0,8.0,8.0,9.0,2.0,324
-91.0,-92.0,8.0,8.0,9.0,2.0,324
-94.0,-92.0,8.0,8.0,9.0,2.0,324
-97.0,-92.0,8.0,8.0,9.0,2.0,324
-97.0,-92.0,8.0,8.0,9.0,2.0,324
-94.0,-92.0,8.0,8.0,9.0,2.0,324
-93.0,-92.0,8.0,8.0,9.0,2.0,324
-90.0,-92.0,8.0,8.0,9.0,2.0,324
-92.0,-92.0,8.0,8.0,9.0,2.0,324
-92.0,-92.0,8.0,8.0,9.0,2.0,324
-89.0,-92.0,8.0,8.0,9.0,2.0,324
-91.0,-92.0,8.0,8.0,9.0,2.0,324
-89.0,-92.0,8.0,8.0,9.0,2.0,324
-92.0,-92.0,8.0,8.0,9.0,2.0,324
-89.0,-92.0,8.0,8.0,9.0,2.0,324
-89.0,-92.0,8.0,8.0,9.0,2.0,324
-88.0,-89.0,7.0,7.0,9.0,2.0,324
-89.0,-89.0,7.0,7.0,9.0,2.0,324
-94.0,-89.0,7.0,7.0,9.0,2.0,324
-87.0,-89.0,7.0,7.0,9.0,2.0,324
-87.0,-89.0,7.0,7.0,9.0,2.0,324
-87.0,-89.0,7.0,7.0,9.0,2.0,324
-87.0,-89.0,7.0,7.0,9.0,2.0,324
-88.0,-89.0,7.0,7.0,9.0,2.0,324
-88.0,-89.0,7.0,7.0,9.0,2.0,324
-88.0,-89.0,7.0,7.0,9.0,2.0,324
-94.0,-89.0,7.0,7.0,9.0,2.0,324
-87.0,-89.0,7.0,7.0,9.0,2.0,324
-88.0,-89.0,7.0,7.0,9.0,2.0,324
-87.0,-89.0,7.0,7.0,9.0,2.0,324
-93.0,-89.0,7.0,7.0,9.0,2.0,324
-89.0,-89.0,7.0,7.0,9.0,2.0,324
-91.0,-89.0,7.0,7.0,9.0,2.0,324
-88.0,-89.0,7.0,7.0,9.0,2.0,324
-87.0,-89.0,7.0,7.0,9.0,2.0,324
-88.0,-89.0,7.0,7.0,9.0,2.0,324
-91.0,-89.0,7.0,7.0,9.0,2.0,324
-89.0,-89.0,7.0,7.0,9.0,2.0,324
-93.0,-89.0,7.0,7.0,9.0,2.0,324
-94.0,-89.0,7.0,7.0,9.0,2.0,324
-87.0,-89.0,7.0,7.0,9.0,2.0,324
-87.0,-89.0,7.0,7.0,9.0,2.0,324
-94.0,-89.0,7.0,7.0,9.0,2.0,324
-87.0,-89.0,7.0,7.0,9.0,2.0,324
-87.0,-89.0,7.0,7.0,9.0,2.0,324
-87.0,-89.0,7.0,7.0,9.0,2.0,324
-93.0,-89.0,7.0,7.0,9.0,2.0,324
-88.0,-89.0,7.0,7.0,9.0,2.0,324
-93.0,-89.0,7.0,7.0,9.0,2.0,324
-86.0,-90.0,7.0,7.0,9.0,2.0,324
-86.0,-90.0,7.0,7.0,9.0,2.0,324
-87.0,-90.0,7.0,7.0,9.0,2.0,324
-86.0,-90.0,7.0,7.0,9.0,2.0,324
-87.0,-90.0,7.0,7.0,9.0,2.0,324
-86.0,-90.0,7.0,7.0,9.0,2.0,324
-87.0,-90.0,7.0,7.0,9.0,2.0,324
-87.0,-90.0,7.0,7.0,9.0,2.0,324
-87.0,-90.0,7.0,7.0,9.0,2.0,324
-89.0,-90.0,7.0,7.0,9.0,2.0,324
-90.0,-90.0,7.0,7.0,9.0,2.0,324
-87.0,-90.0,7.0,7.0,9.0,2.0,324
-89.0,-90.0,7.0,7.0,9.0,2.0,324
-87.0,-90.0,7.0,7.0,9.0,2.0,324
-88.0,-90.0,7.0,7.0,9.0,2.0,324
-87.0,-90.0,7.0,7.0,9.0,2.0,324
-87.0,-90.0,7.0,7.0,9.0,2.0,324
-88.0,-90.0,7.0,7.0,9.0,2.0,324
-88.0,-90.0,7.0,7.0,9.0,2.0,324
-89.0,-90.0,7.0,7.0,9.0,2.0,324
-94.0,-90.0,7.0,7.0,9.0,2.0,324
-93.0,-90.0,7.0,7.0,9.0,2.0,324
-92.0,-90.0,7.0,7.0,9.0,2.0,324
-90.0,-90.0,7.0,7.0,9.0,2.0,324
-88.0,-90.0,7.0,7.0,9.0,2.0,324
-89.0,-90.0,7.0,7.0,9.0,2.0,324
-89.0,-90.0,7.0,7.0,9.0,2.0,324
-87.0,-90.0,7.0,7.0,9.0,2.0,324
-89.0,-90.0,7.0,7.0,9.0,2.0,324
-87.0,-90.0,7.0,7.0,9.0,2.0,324
-90.0,-90.0,7.0,7.0,9.0,2.0,324
-93.0,-90.0,7.0,7.0,9.0,2.0,324
-88.0,-90.0,7.0,7.0,9.0,2.0,324
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-89.0,-88.0,9.0,9.0,9.0,2.0,326
-87.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-86.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-86.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-86.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-89.0,-88.0,9.0,9.0,9.0,2.0,326
-87.0,-88.0,9.0,9.0,9.0,2.0,326
-91.0,-88.0,9.0,9.0,9.0,2.0,326
-87.0,-88.0,9.0,9.0,9.0,2.0,326
-91.0,-88.0,9.0,9.0,9.0,2.0,326
-87.0,-88.0,9.0,9.0,9.0,2.0,326
-86.0,-88.0,9.0,9.0,9.0,2.0,326
-88.0,-88.0,9.0,9.0,9.0,2.0,326
-93.0,-88.0,9.0,9.0,9.0,2.0,326
-86.0,-88.0,9.0,9.0,9.0,2.0,326
-86.0,-88.0,9.0,9.0,9.0,2.0,326
-91.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-86.0,-88.0,9.0,9.0,9.0,2.0,326
-88.0,-88.0,9.0,9.0,9.0,2.0,326
-95.0,-96.0,8.0,8.0,9.0,2.0,326
-95.0,-96.0,8.0,8.0,9.0,2.0,326
-97.0,-96.0,8.0,8.0,9.0,2.0,326
-94.0,-96.0,8.0,8.0,9.0,2.0,326
-95.0,-96.0,8.0,8.0,9.0,2.0,326
-94.0,-96.0,8.0,8.0,9.0,2.0,326
-94.0,-96.0,8.0,8.0,9.0,2.0,326
-95.0,-96.0,8.0,8.0,9.0,2.0,326
-94.0,-96.0,8.0,8.0,9.0,2.0,326
-101.0,-96.0,8.0,8.0,9.0,2.0,326
-99.0,-96.0,8.0,8.0,9.0,2.0,326
-93.0,-96.0,8.0,8.0,9.0,2.0,326
-100.0,-96.0,8.0,8.0,9.0,2.0,326
-95.0,-96.0,8.0,8.0,9.0,2.0,326
-96.0,-96.0,8.0,8.0,9.0,2.0,326
-95.0,-96.0,8.0,8.0,9.0,2.0,326
-95.0,-96.0,8.0,8.0,9.0,2.0,326
-95.0,-96.0,8.0,8.0,9.0,2.0,326
-95.0,-96.0,8.0,8.0,9.0,2.0,326
-97.0,-96.0,8.0,8.0,9.0,2.0,326
-101.0,-96.0,8.0,8.0,9.0,2.0,326
-99.0,-96.0,8.0,8.0,9.0,2.0,326
-100.0,-96.0,8.0,8.0,9.0,2.0,326
-98.0,-96.0,8.0,8.0,9.0,2.0,326
-94.0,-96.0,8.0,8.0,9.0,2.0,326
-96.0,-96.0,8.0,8.0,9.0,2.0,326
-98.0,-96.0,8.0,8.0,9.0,2.0,326
-94.0,-96.0,8.0,8.0,9.0,2.0,326
-96.0,-96.0,8.0,8.0,9.0,2.0,326
-95.0,-96.0,8.0,8.0,9.0,2.0,326
-98.0,-96.0,8.0,8.0,9.0,2.0,326
-95.0,-96.0,8.0,8.0,9.0,2.0,326
-95.0,-96.0,8.0,8.0,9.0,2.0,326
-89.0,-91.0,8.0,8.0,9.0,2.0,326
-92.0,-91.0,8.0,8.0,9.0,2.0,326
-94.0,-91.0,8.0,8.0,9.0,2.0,326
-88.0,-91.0,8.0,8.0,9.0,2.0,326
-88.0,-91.0,8.0,8.0,9.0,2.0,326
-89.0,-91.0,8.0,8.0,9.0,2.0,326
-89.0,-91.0,8.0,8.0,9.0,2.0,326
-89.0,-91.0,8.0,8.0,9.0,2.0,326
-89.0,-91.0,8.0,8.0,9.0,2.0,326
-92.0,-91.0,8.0,8.0,9.0,2.0,326
-95.0,-91.0,8.0,8.0,9.0,2.0,326
-89.0,-91.0,8.0,8.0,9.0,2.0,326
-94.0,-91.0,8.0,8.0,9.0,2.0,326
-89.0,-91.0,8.0,8.0,9.0,2.0,326
-91.0,-91.0,8.0,8.0,9.0,2.0,326
-89.0,-91.0,8.0,8.0,9.0,2.0,326
-89.0,-91.0,8.0,8.0,9.0,2.0,326
-89.0,-91.0,8.0,8.0,9.0,2.0,326
-89.0,-91.0,8.0,8.0,9.0,2.0,326
-90.0,-91.0,8.0,8.0,9.0,2.0,326
-95.0,-91.0,8.0,8.0,9.0,2.0,326
-94.0,-91.0,8.0,8.0,9.0,2.0,326
-95.0,-91.0,8.0,8.0,9.0,2.0,326
-93.0,-91.0,8.0,8.0,9.0,2.0,326
-89.0,-91.0,8.0,8.0,9.0,2.0,326
-89.0,-91.0,8.0,8.0,9.0,2.0,326
-93.0,-91.0,8.0,8.0,9.0,2.0,326
-89.0,-91.0,8.0,8.0,9.0,2.0,326
-89.0,-91.0,8.0,8.0,9.0,2.0,326
-89.0,-91.0,8.0,8.0,9.0,2.0,326
-90.0,-91.0,8.0,8.0,9.0,2.0,326
-91.0,-91.0,8.0,8.0,9.0,2.0,326
-89.0,-91.0,8.0,8.0,9.0,2.0,326
-87.0,-89.0,8.0,8.0,9.0,2.0,326
-86.0,-89.0,8.0,8.0,9.0,2.0,326
-87.0,-89.0,8.0,8.0,9.0,2.0,326
-87.0,-89.0,8.0,8.0,9.0,2.0,326
-87.0,-89.0,8.0,8.0,9.0,2.0,326
-86.0,-89.0,8.0,8.0,9.0,2.0,326
-89.0,-89.0,8.0,8.0,9.0,2.0,326
-86.0,-89.0,8.0,8.0,9.0,2.0,326
-86.0,-89.0,8.0,8.0,9.0,2.0,326
-87.0,-89.0,8.0,8.0,9.0,2.0,326
-88.0,-89.0,8.0,8.0,9.0,2.0,326
-87.0,-89.0,8.0,8.0,9.0,2.0,326
-86.0,-89.0,8.0,8.0,9.0,2.0,326
-87.0,-89.0,8.0,8.0,9.0,2.0,326
-87.0,-89.0,8.0,8.0,9.0,2.0,326
-86.0,-89.0,8.0,8.0,9.0,2.0,326
-86.0,-89.0,8.0,8.0,9.0,2.0,326
-89.0,-89.0,8.0,8.0,9.0,2.0,326
-88.0,-89.0,8.0,8.0,9.0,2.0,326
-93.0,-89.0,8.0,8.0,9.0,2.0,326
-89.0,-89.0,8.0,8.0,9.0,2.0,326
-93.0,-89.0,8.0,8.0,9.0,2.0,326
-89.0,-89.0,8.0,8.0,9.0,2.0,326
-87.0,-89.0,8.0,8.0,9.0,2.0,326
-87.0,-89.0,8.0,8.0,9.0,2.0,326
-91.0,-89.0,8.0,8.0,9.0,2.0,326
-87.0,-89.0,8.0,8.0,9.0,2.0,326
-86.0,-89.0,8.0,8.0,9.0,2.0,326
-89.0,-89.0,8.0,8.0,9.0,2.0,326
-87.0,-89.0,8.0,8.0,9.0,2.0,326
-87.0,-89.0,8.0,8.0,9.0,2.0,326
-88.0,-89.0,8.0,8.0,9.0,2.0,326
-89.0,-89.0,8.0,8.0,9.0,2.0,326
-83.0,-88.0,9.0,9.0,9.0,2.0,326
-83.0,-88.0,9.0,9.0,9.0,2.0,326
-84.0,-88.0,9.0,9.0,9.0,2.0,326
-83.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-83.0,-88.0,9.0,9.0,9.0,2.0,326
-88.0,-88.0,9.0,9.0,9.0,2.0,326
-83.0,-88.0,9.0,9.0,9.0,2.0,326
-84.0,-88.0,9.0,9.0,9.0,2.0,326
-84.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-84.0,-88.0,9.0,9.0,9.0,2.0,326
-84.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-84.0,-88.0,9.0,9.0,9.0,2.0,326
-84.0,-88.0,9.0,9.0,9.0,2.0,326
-88.0,-88.0,9.0,9.0,9.0,2.0,326
-87.0,-88.0,9.0,9.0,9.0,2.0,326
-91.0,-88.0,9.0,9.0,9.0,2.0,326
-87.0,-88.0,9.0,9.0,9.0,2.0,326
-91.0,-88.0,9.0,9.0,9.0,2.0,326
-86.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-88.0,-88.0,9.0,9.0,9.0,2.0,326
-91.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-89.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-83.0,-87.0,9.0,9.0,9.0,2.0,326
-83.0,-87.0,9.0,9.0,9.0,2.0,326
-85.0,-87.0,9.0,9.0,9.0,2.0,326
-83.0,-87.0,9.0,9.0,9.0,2.0,326
-83.0,-87.0,9.0,9.0,9.0,2.0,326
-83.0,-87.0,9.0,9.0,9.0,2.0,326
-84.0,-87.0,9.0,9.0,9.0,2.0,326
-84.0,-87.0,9.0,9.0,9.0,2.0,326
-83.0,-87.0,9.0,9.0,9.0,2.0,326
-87.0,-87.0,9.0,9.0,9.0,2.0,326
-88.0,-87.0,9.0,9.0,9.0,2.0,326
-84.0,-87.0,9.0,9.0,9.0,2.0,326
-86.0,-87.0,9.0,9.0,9.0,2.0,326
-83.0,-87.0,9.0,9.0,9.0,2.0,326
-84.0,-87.0,9.0,9.0,9.0,2.0,326
-83.0,-87.0,9.0,9.0,9.0,2.0,326
-83.0,-87.0,9.0,9.0,9.0,2.0,326
-85.0,-87.0,9.0,9.0,9.0,2.0,326
-83.0,-87.0,9.0,9.0,9.0,2.0,326
-87.0,-87.0,9.0,9.0,9.0,2.0,326
-89.0,-87.0,9.0,9.0,9.0,2.0,326
-91.0,-87.0,9.0,9.0,9.0,2.0,326
-88.0,-87.0,9.0,9.0,9.0,2.0,326
-86.0,-87.0,9.0,9.0,9.0,2.0,326
-83.0,-87.0,9.0,9.0,9.0,2.0,326
-86.0,-87.0,9.0,9.0,9.0,2.0,326
-86.0,-87.0,9.0,9.0,9.0,2.0,326
-84.0,-87.0,9.0,9.0,9.0,2.0,326
-86.0,-87.0,9.0,9.0,9.0,2.0,326
-85.0,-87.0,9.0,9.0,9.0,2.0,326
-87.0,-87.0,9.0,9.0,9.0,2.0,326
-87.0,-87.0,9.0,9.0,9.0,2.0,326
-88.0,-87.0,9.0,9.0,9.0,2.0,326
-83.0,-86.0,9.0,9.0,9.0,2.0,326
-87.0,-86.0,9.0,9.0,9.0,2.0,326
-91.0,-86.0,9.0,9.0,9.0,2.0,326
-83.0,-86.0,9.0,9.0,9.0,2.0,326
-83.0,-86.0,9.0,9.0,9.0,2.0,326
-83.0,-86.0,9.0,9.0,9.0,2.0,326
-83.0,-86.0,9.0,9.0,9.0,2.0,326
-85.0,-86.0,9.0,9.0,9.0,2.0,326
-83.0,-86.0,9.0,9.0,9.0,2.0,326
-83.0,-86.0,9.0,9.0,9.0,2.0,326
-91.0,-86.0,9.0,9.0,9.0,2.0,326
-83.0,-86.0,9.0,9.0,9.0,2.0,326
-84.0,-86.0,9.0,9.0,9.0,2.0,326
-83.0,-86.0,9.0,9.0,9.0,2.0,326
-87.0,-86.0,9.0,9.0,9.0,2.0,326
-83.0,-86.0,9.0,9.0,9.0,2.0,326
-83.0,-86.0,9.0,9.0,9.0,2.0,326
-83.0,-86.0,9.0,9.0,9.0,2.0,326
-82.0,-86.0,9.0,9.0,9.0,2.0,326
-83.0,-86.0,9.0,9.0,9.0,2.0,326
-89.0,-86.0,9.0,9.0,9.0,2.0,326
-86.0,-86.0,9.0,9.0,9.0,2.0,326
-91.0,-86.0,9.0,9.0,9.0,2.0,326
-89.0,-86.0,9.0,9.0,9.0,2.0,326
-83.0,-86.0,9.0,9.0,9.0,2.0,326
-83.0,-86.0,9.0,9.0,9.0,2.0,326
-88.0,-86.0,9.0,9.0,9.0,2.0,326
-83.0,-86.0,9.0,9.0,9.0,2.0,326
-83.0,-86.0,9.0,9.0,9.0,2.0,326
-82.0,-86.0,9.0,9.0,9.0,2.0,326
-85.0,-86.0,9.0,9.0,9.0,2.0,326
-86.0,-86.0,9.0,9.0,9.0,2.0,326
-83.0,-86.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,8.0,8.0,9.0,2.0,326
-84.0,-88.0,8.0,8.0,9.0,2.0,326
-85.0,-88.0,8.0,8.0,9.0,2.0,326
-88.0,-88.0,8.0,8.0,9.0,2.0,326
-86.0,-88.0,8.0,8.0,9.0,2.0,326
-85.0,-88.0,8.0,8.0,9.0,2.0,326
-85.0,-88.0,8.0,8.0,9.0,2.0,326
-86.0,-88.0,8.0,8.0,9.0,2.0,326
-85.0,-88.0,8.0,8.0,9.0,2.0,326
-86.0,-88.0,8.0,8.0,9.0,2.0,326
-88.0,-88.0,8.0,8.0,9.0,2.0,326
-86.0,-88.0,8.0,8.0,9.0,2.0,326
-86.0,-88.0,8.0,8.0,9.0,2.0,326
-87.0,-88.0,8.0,8.0,9.0,2.0,326
-86.0,-88.0,8.0,8.0,9.0,2.0,326
-86.0,-88.0,8.0,8.0,9.0,2.0,326
-86.0,-88.0,8.0,8.0,9.0,2.0,326
-89.0,-88.0,8.0,8.0,9.0,2.0,326
-87.0,-88.0,8.0,8.0,9.0,2.0,326
-93.0,-88.0,8.0,8.0,9.0,2.0,326
-89.0,-88.0,8.0,8.0,9.0,2.0,326
-93.0,-88.0,8.0,8.0,9.0,2.0,326
-88.0,-88.0,8.0,8.0,9.0,2.0,326
-87.0,-88.0,8.0,8.0,9.0,2.0,326
-87.0,-88.0,8.0,8.0,9.0,2.0,326
-91.0,-88.0,8.0,8.0,9.0,2.0,326
-86.0,-88.0,8.0,8.0,9.0,2.0,326
-86.0,-88.0,8.0,8.0,9.0,2.0,326
-89.0,-88.0,8.0,8.0,9.0,2.0,326
-86.0,-88.0,8.0,8.0,9.0,2.0,326
-86.0,-88.0,8.0,8.0,9.0,2.0,326
-87.0,-88.0,8.0,8.0,9.0,2.0,326
-85.0,-88.0,8.0,8.0,9.0,2.0,326
-88.0,-88.0,9.0,9.0,9.0,2.0,326
-93.0,-88.0,9.0,9.0,9.0,2.0,326
-92.0,-88.0,9.0,9.0,9.0,2.0,326
-86.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-86.0,-88.0,9.0,9.0,9.0,2.0,326
-86.0,-88.0,9.0,9.0,9.0,2.0,326
-86.0,-88.0,9.0,9.0,9.0,2.0,326
-86.0,-88.0,9.0,9.0,9.0,2.0,326
-87.0,-88.0,9.0,9.0,9.0,2.0,326
-93.0,-88.0,9.0,9.0,9.0,2.0,326
-86.0,-88.0,9.0,9.0,9.0,2.0,326
-88.0,-88.0,9.0,9.0,9.0,2.0,326
-86.0,-88.0,9.0,9.0,9.0,2.0,326
-88.0,-88.0,9.0,9.0,9.0,2.0,326
-86.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-86.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-87.0,-88.0,9.0,9.0,9.0,2.0,326
-91.0,-88.0,9.0,9.0,9.0,2.0,326
-89.0,-88.0,9.0,9.0,9.0,2.0,326
-93.0,-88.0,9.0,9.0,9.0,2.0,326
-89.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-86.0,-88.0,9.0,9.0,9.0,2.0,326
-89.0,-88.0,9.0,9.0,9.0,2.0,326
-84.0,-88.0,9.0,9.0,9.0,2.0,326
-86.0,-88.0,9.0,9.0,9.0,2.0,326
-85.0,-88.0,9.0,9.0,9.0,2.0,326
-87.0,-88.0,9.0,9.0,9.0,2.0,326
-84.0,-88.0,9.0,9.0,9.0,2.0,326
-89.0,-88.0,9.0,9.0,9.0,2.0,326
-78.0,-82.0,9.0,9.0,9.0,2.0,326
-86.0,-82.0,9.0,9.0,9.0,2.0,326
-87.0,-82.0,9.0,9.0,9.0,2.0,326
-79.0,-82.0,9.0,9.0,9.0,2.0,326
-78.0,-82.0,9.0,9.0,9.0,2.0,326
-79.0,-82.0,9.0,9.0,9.0,2.0,326
-79.0,-82.0,9.0,9.0,9.0,2.0,326
-79.0,-82.0,9.0,9.0,9.0,2.0,326
-79.0,-82.0,9.0,9.0,9.0,2.0,326
-79.0,-82.0,9.0,9.0,9.0,2.0,326
-87.0,-82.0,9.0,9.0,9.0,2.0,326
-78.0,-82.0,9.0,9.0,9.0,2.0,326
-79.0,-82.0,9.0,9.0,9.0,2.0,326
-79.0,-82.0,9.0,9.0,9.0,2.0,326
-83.0,-82.0,9.0,9.0,9.0,2.0,326
-79.0,-82.0,9.0,9.0,9.0,2.0,326
-80.0,-82.0,9.0,9.0,9.0,2.0,326
-79.0,-82.0,9.0,9.0,9.0,2.0,326
-79.0,-82.0,9.0,9.0,9.0,2.0,326
-79.0,-82.0,9.0,9.0,9.0,2.0,326
-83.0,-82.0,9.0,9.0,9.0,2.0,326
-82.0,-82.0,9.0,9.0,9.0,2.0,326
-85.0,-82.0,9.0,9.0,9.0,2.0,326
-85.0,-82.0,9.0,9.0,9.0,2.0,326
-78.0,-82.0,9.0,9.0,9.0,2.0,326
-79.0,-82.0,9.0,9.0,9.0,2.0,326
-85.0,-82.0,9.0,9.0,9.0,2.0,326
-79.0,-82.0,9.0,9.0,9.0,2.0,326
-79.0,-82.0,9.0,9.0,9.0,2.0,326
-79.0,-82.0,9.0,9.0,9.0,2.0,326
-85.0,-82.0,9.0,9.0,9.0,2.0,326
-83.0,-82.0,9.0,9.0,9.0,2.0,326
-83.0,-82.0,9.0,9.0,9.0,2.0,326
-87.0,-89.0,8.0,8.0,9.0,2.0,326
-87.0,-89.0,8.0,8.0,9.0,2.0,326
-88.0,-89.0,8.0,8.0,9.0,2.0,326
-86.0,-89.0,8.0,8.0,9.0,2.0,326
-87.0,-89.0,8.0,8.0,9.0,2.0,326
-86.0,-89.0,8.0,8.0,9.0,2.0,326
-86.0,-89.0,8.0,8.0,9.0,2.0,326
-87.0,-89.0,8.0,8.0,9.0,2.0,326
-86.0,-89.0,8.0,8.0,9.0,2.0,326
-93.0,-89.0,8.0,8.0,9.0,2.0,326
-91.0,-89.0,8.0,8.0,9.0,2.0,326
-86.0,-89.0,8.0,8.0,9.0,2.0,326
-89.0,-89.0,8.0,8.0,9.0,2.0,326
-86.0,-89.0,8.0,8.0,9.0,2.0,326
-88.0,-89.0,8.0,8.0,9.0,2.0,326
-86.0,-89.0,8.0,8.0,9.0,2.0,326
-86.0,-89.0,8.0,8.0,9.0,2.0,326
-87.0,-89.0,8.0,8.0,9.0,2.0,326
-86.0,-89.0,8.0,8.0,9.0,2.0,326
-88.0,-89.0,8.0,8.0,9.0,2.0,326
-93.0,-89.0,8.0,8.0,9.0,2.0,326
-91.0,-89.0,8.0,8.0,9.0,2.0,326
-91.0,-89.0,8.0,8.0,9.0,2.0,326
-88.0,-89.0,8.0,8.0,9.0,2.0,326
-85.0,-89.0,8.0,8.0,9.0,2.0,326
