rssi,snr,sf,tp,location_id
-115.0,-14.0,9.0,2.0,302
-118.0,-14.0,9.0,2.0,302
-114.0,-14.0,9.0,2.0,302
-116.0,-14.0,9.0,2.0,302
-117.0,-14.0,9.0,2.0,302
-118.0,-14.0,9.0,2.0,302
-116.0,-14.0,9.0,2.0,302
-112.0,-14.0,9.0,2.0,302
-114.0,-14.0,9.0,2.0,302
-116.0,-14.0,9.0,2.0,302
-117.0,-14.0,9.0,2.0,302
-116.0,-14.0,9.0,2.0,302
-115.0,-14.0,9.0,2.0,302
-117.0,-14.0,9.0,2.0,302
-114.0,-14.0,9.0,2.0,302
-113.0,-14.0,9.0,2.0,302
-117.0,-14.0,9.0,2.0,302
-117.0,-14.0,9.0,2.0,302
-116.0,-14.0,9.0,2.0,302
-116.0,-14.0,9.0,2.0,302
-116.0,-14.0,9.0,2.0,302
-119.0,-14.0,9.0,2.0,302
-116.0,-14.0,9.0,2.0,302
-115.0,-14.0,9.0,2.0,302
-116.0,-14.0,9.0,2.0,302
-117.0,-14.0,9.0,2.0,302
-117.0,-14.0,9.0,2.0,302
-117.0,-14.0,9.0,2.0,302
-102.0,7.0,9.0,2.0,306-304
-101.0,7.0,9.0,2.0,306-304
-102.0,7.0,9.0,2.0,306-304
-103.0,7.0,9.0,2.0,306-304
-105.0,7.0,9.0,2.0,306-304
-102.0,7.0,9.0,2.0,306-304
-102.0,7.0,9.0,2.0,306-304
-101.0,7.0,9.0,2.0,306-304
-104.0,7.0,9.0,2.0,306-304
-101.0,7.0,9.0,2.0,306-304
-103.0,7.0,9.0,2.0,306-304
-102.0,7.0,9.0,2.0,306-304
-102.0,7.0,9.0,2.0,306-304
-104.0,7.0,9.0,2.0,306-304
-101.0,7.0,9.0,2.0,306-304
-102.0,7.0,9.0,2.0,306-304
-102.0,7.0,9.0,2.0,306-304
-107.0,7.0,9.0,2.0,306-304
-105.0,7.0,9.0,2.0,306-304
-109.0,7.0,9.0,2.0,306-304
-103.0,7.0,9.0,2.0,306-304
-106.0,7.0,9.0,2.0,306-304
-103.0,7.0,9.0,2.0,306-304
-102.0,7.0,9.0,2.0,306-304
-109.0,7.0,9.0,2.0,306-304
-107.0,7.0,9.0,2.0,306-304
-102.0,7.0,9.0,2.0,306-304
-103.0,7.0,9.0,2.0,306-304
-107.0,7.0,9.0,2.0,306-304
-102.0,7.0,9.0,2.0,306-304
-101.0,7.0,9.0,2.0,306-304
-102.0,7.0,9.0,2.0,306-304
-106.0,7.0,9.0,2.0,306-304
-89.0,7.0,9.0,2.0,306-304
-88.0,7.0,9.0,2.0,306-304
-89.0,7.0,9.0,2.0,306-304
-89.0,7.0,9.0,2.0,306-304
-89.0,7.0,9.0,2.0,306-304
-88.0,7.0,9.0,2.0,306-304
-88.0,7.0,9.0,2.0,306-304
-88.0,7.0,9.0,2.0,306-304
-87.0,7.0,9.0,2.0,306-304
-89.0,7.0,9.0,2.0,306-304
-91.0,7.0,9.0,2.0,306-304
-88.0,7.0,9.0,2.0,306-304
-88.0,7.0,9.0,2.0,306-304
-88.0,7.0,9.0,2.0,306-304
-89.0,7.0,9.0,2.0,306-304
-87.0,7.0,9.0,2.0,306-304
-87.0,7.0,9.0,2.0,306-304
-89.0,7.0,9.0,2.0,306-304
-88.0,7.0,9.0,2.0,306-304
-91.0,7.0,9.0,2.0,306-304
-94.0,7.0,9.0,2.0,306-304
-94.0,7.0,9.0,2.0,306-304
-92.0,7.0,9.0,2.0,306-304
-89.0,7.0,9.0,2.0,306-304
-88.0,7.0,9.0,2.0,306-304
-91.0,7.0,9.0,2.0,306-304
-89.0,7.0,9.0,2.0,306-304
-87.0,7.0,9.0,2.0,306-304
-89.0,7.0,9.0,2.0,306-304
-88.0,7.0,9.0,2.0,306-304
-89.0,7.0,9.0,2.0,306-304
-87.0,7.0,9.0,2.0,306-304
-87.0,7.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-95.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-88.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-88.0,8.0,9.0,2.0,306-304
-88.0,8.0,9.0,2.0,306-304
-88.0,8.0,9.0,2.0,306-304
-89.0,9.0,9.0,2.0,306-304
-89.0,9.0,9.0,2.0,306-304
-89.0,9.0,9.0,2.0,306-304
-89.0,9.0,9.0,2.0,306-304
-92.0,9.0,9.0,2.0,306-304
-89.0,9.0,9.0,2.0,306-304
-89.0,9.0,9.0,2.0,306-304
-89.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-89.0,9.0,9.0,2.0,306-304
-89.0,9.0,9.0,2.0,306-304
-89.0,9.0,9.0,2.0,306-304
-89.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-89.0,9.0,9.0,2.0,306-304
-89.0,9.0,9.0,2.0,306-304
-89.0,9.0,9.0,2.0,306-304
-94.0,9.0,9.0,2.0,306-304
-92.0,9.0,9.0,2.0,306-304
-95.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-94.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-89.0,9.0,9.0,2.0,306-304
-89.0,9.0,9.0,2.0,306-304
-97.0,9.0,9.0,2.0,306-304
-89.0,9.0,9.0,2.0,306-304
-89.0,9.0,9.0,2.0,306-304
-95.0,9.0,9.0,2.0,306-304
-89.0,9.0,9.0,2.0,306-304
-89.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-94.0,9.0,9.0,2.0,306-304
-88.0,8.0,9.0,2.0,306-304
-88.0,8.0,9.0,2.0,306-304
-88.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-88.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-88.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-95.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-97.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-95.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-94.0,9.0,9.0,2.0,306-304
-97.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-95.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-93.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-92.0,9.0,9.0,2.0,306-304
-97.0,9.0,9.0,2.0,306-304
-97.0,9.0,9.0,2.0,306-304
-97.0,9.0,9.0,2.0,306-304
-95.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-92.0,9.0,9.0,2.0,306-304
-95.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-92.0,9.0,9.0,2.0,306-304
-94.0,9.0,9.0,2.0,306-304
-93.0,9.0,9.0,2.0,306-304
-97.0,9.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-97.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-97.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-98.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-95.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-97.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-96.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-95.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-95.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-97.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-95.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-95.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-95.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-95.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-95.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-97.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-95.0,8.0,9.0,2.0,306-304
-95.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-89.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-95.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-99.0,8.0,9.0,2.0,306-304
-97.0,8.0,9.0,2.0,306-304
-97.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-93.0,9.0,9.0,2.0,306-304
-95.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-92.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-93.0,9.0,9.0,2.0,306-304
-97.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-100.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-93.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-92.0,9.0,9.0,2.0,306-304
-97.0,9.0,9.0,2.0,306-304
-95.0,9.0,9.0,2.0,306-304
-97.0,9.0,9.0,2.0,306-304
-95.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-95.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-93.0,9.0,9.0,2.0,306-304
-97.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-95.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-95.0,8.0,9.0,2.0,306-304
-98.0,8.0,9.0,2.0,306-304
-99.0,8.0,9.0,2.0,306-304
-97.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-95.0,7.0,9.0,2.0,306-304
-95.0,7.0,9.0,2.0,306-304
-101.0,7.0,9.0,2.0,306-304
-94.0,7.0,9.0,2.0,306-304
-93.0,7.0,9.0,2.0,306-304
-95.0,7.0,9.0,2.0,306-304
-94.0,7.0,9.0,2.0,306-304
-95.0,7.0,9.0,2.0,306-304
-94.0,7.0,9.0,2.0,306-304
-94.0,7.0,9.0,2.0,306-304
-101.0,7.0,9.0,2.0,306-304
-94.0,7.0,9.0,2.0,306-304
-94.0,7.0,9.0,2.0,306-304
-94.0,7.0,9.0,2.0,306-304
-100.0,7.0,9.0,2.0,306-304
-96.0,7.0,9.0,2.0,306-304
-100.0,7.0,9.0,2.0,306-304
-93.0,7.0,9.0,2.0,306-304
-94.0,7.0,9.0,2.0,306-304
-94.0,7.0,9.0,2.0,306-304
-98.0,7.0,9.0,2.0,306-304
-96.0,7.0,9.0,2.0,306-304
-100.0,7.0,9.0,2.0,306-304
-101.0,7.0,9.0,2.0,306-304
-93.0,7.0,9.0,2.0,306-304
-93.0,7.0,9.0,2.0,306-304
-101.0,7.0,9.0,2.0,306-304
-94.0,7.0,9.0,2.0,306-304
-94.0,7.0,9.0,2.0,306-304
-94.0,7.0,9.0,2.0,306-304
-97.0,7.0,9.0,2.0,306-304
-100.0,7.0,9.0,2.0,306-304
-99.0,7.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-90.0,8.0,9.0,2.0,306-304
-100.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-95.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-97.0,8.0,9.0,2.0,306-304
-97.0,8.0,9.0,2.0,306-304
-99.0,8.0,9.0,2.0,306-304
-95.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-95.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-92.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-93.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-97.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-97.0,9.0,9.0,2.0,306-304
-97.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-97.0,9.0,9.0,2.0,306-304
-92.0,9.0,9.0,2.0,306-304
-93.0,9.0,9.0,2.0,306-304
-92.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-92.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-93.0,9.0,9.0,2.0,306-304
-99.0,9.0,9.0,2.0,306-304
-97.0,9.0,9.0,2.0,306-304
-99.0,9.0,9.0,2.0,306-304
-95.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-92.0,9.0,9.0,2.0,306-304
-95.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-92.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-95.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-93.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-93.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-95.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-97.0,9.0,9.0,2.0,306-304
-95.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-95.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-93.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-93.0,9.0,9.0,2.0,306-304
-99.0,9.0,9.0,2.0,306-304
-97.0,9.0,9.0,2.0,306-304
-97.0,9.0,9.0,2.0,306-304
-95.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-92.0,9.0,9.0,2.0,306-304
-94.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-90.0,9.0,9.0,2.0,306-304
-93.0,9.0,9.0,2.0,306-304
-93.0,9.0,9.0,2.0,306-304
-97.0,9.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-95.0,8.0,9.0,2.0,306-304
-97.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-99.0,8.0,9.0,2.0,306-304
-99.0,8.0,9.0,2.0,306-304
-97.0,8.0,9.0,2.0,306-304
-95.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-91.0,8.0,9.0,2.0,306-304
-93.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-94.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-92.0,8.0,9.0,2.0,306-304
-92.0,9.0,9.0,2.0,306-304
-92.0,9.0,9.0,2.0,306-304
-99.0,9.0,9.0,2.0,306-304
-92.0,9.0,9.0,2.0,306-304
-92.0,9.0,9.0,2.0,306-304
-92.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-92.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
-99.0,9.0,9.0,2.0,306-304
-91.0,9.0,9.0,2.0,306-304
