feature,label,true_x,true_y
[-0.38534728 -0.34577015 -0.34206268  0.3960109   0.9166667   0.16666667],12,67.65,51.906
[-0.3495376  -0.3316285  -0.3204568   0.47069317  0.9166667   0.16666667],12,67.65,51.906
[-0.35825709 -0.3784453  -0.32324183  0.5001681   0.9166667   0.16666667],12,67.65,51.906
[-0.34674037 -0.33074144 -0.32530117  0.42459065  0.9166667   0.16666667],12,67.65,51.906
[-0.34691402 -0.3285312  -0.3305324   0.504816    0.9166667   0.16666667],12,67.65,51.906
[-0.34721893 -0.30943763 -0.32789576  0.514718    0.9166667   0.16666667],12,67.65,51.906
[-0.39683047 -0.33686858 -0.33293042  0.4472656   0.9166667   0.16666667],12,67.65,51.906
[-0.35440907 -0.3340466  -0.3206304   0.48536807  0.9166667   0.16666667],12,67.65,51.906
[-0.3330959  -0.31013164 -0.2911053   0.4845826   0.9166667   0.16666667],12,67.65,51.906
[-0.38941878 -0.34600735 -0.34918717  0.42710537  0.9166667   0.16666667],12,67.65,51.906
[-0.37175384 -0.36019582 -0.34125453  0.45141375  0.9166667   0.16666667],12,67.65,51.906
[-0.344591   -0.3481371  -0.31456274  0.46809623  0.9166667   0.16666667],12,67.65,51.906
[-0.36579326 -0.34694606 -0.3220677   0.52320534  0.9166667   0.16666667],12,67.65,51.906
[-0.3550776  -0.37328655 -0.32450533  0.5113086   0.9166667   0.16666667],12,67.65,51.906
[-0.32762203 -0.31289977 -0.3038854   0.5760793   0.9166667   0.16666667],12,67.65,51.906
[-0.35236025 -0.33933663 -0.30949643  0.51726824  0.9166667   0.16666667],12,67.65,51.906
[-0.34851763 -0.3342743  -0.37723193  0.5548995   0.9166667   0.16666667],12,67.65,51.906
[-0.3583046  -0.32881662 -0.33480972  0.47512412  0.9166667   0.16666667],12,67.65,51.906
[-0.32330707 -0.306686   -0.3208452   0.4411686   0.9166667   0.16666667],12,67.65,51.906
[-0.3633347  -0.34442395 -0.34797263  0.45462185  0.9166667   0.16666667],12,67.65,51.906
[-0.37819296 -0.31428787 -0.33684355  0.4811751   0.9166667   0.16666667],12,67.65,51.906
[-0.36261746 -0.3183711  -0.29967868  0.524457    0.9166667   0.16666667],12,67.65,51.906
[-0.34894052 -0.32842523 -0.29495192  0.4658655   0.9166667   0.16666667],12,67.65,51.906
[-0.3627104  -0.3688572  -0.3347039   0.5458611   0.9166667   0.16666667],12,67.65,51.906
[-0.35444397 -0.34061807 -0.3203409   0.5040311   0.9166667   0.16666667],12,67.65,51.906
[-0.35424533 -0.3349189  -0.3317214   0.4159356   0.9166667   0.16666667],12,67.65,51.906
[-0.36426237 -0.34367323 -0.32242185  0.42544875  0.9166667   0.16666667],12,67.65,51.906
[-0.34231925 -0.33246556 -0.33076012  0.49777862  0.9166667   0.16666667],12,67.65,51.906
[-0.39245263 -0.35852113 -0.37989816  0.48068666  0.9166667   0.16666667],12,67.65,51.906
[-0.34752062 -0.33485946 -0.34306115  0.48099968  0.9166667   0.16666667],12,67.65,51.906
[-0.36359844 -0.35179108 -0.33168322  0.4811239   0.9166667   0.16666667],12,67.65,51.906
[-0.36089173 -0.32138035 -0.30523434  0.4894174   0.9166667   0.16666667],12,67.65,51.906
[-0.35445464 -0.351572   -0.35449812  0.48964718  0.9166667   0.16666667],12,67.65,51.906
[-0.3448622  -0.35001913 -0.3270361   0.62395364  0.9166667   0.16666667],12,67.65,51.906
[-0.36346626 -0.32139263 -0.31405473  0.48437452  0.9166667   0.16666667],12,67.65,51.906
[-0.30639148 -0.30133653 -0.27145296  0.4018711   0.9166667   0.16666667],12,67.65,51.906
[-0.38896894 -0.34031612 -0.34824806  0.4492142   0.9166667   0.16666667],12,67.65,51.906
[-0.35734108 -0.36805797 -0.33486426  0.5085075   0.9166667   0.16666667],12,67.65,51.906
[-0.3707157  -0.35191447 -0.3362814   0.456566    0.9166667   0.16666667],12,67.65,51.906
[-0.36945844 -0.35441834 -0.3266985   0.4420458   0.9166667   0.16666667],12,67.65,51.906
[-0.36324432 -0.3238149  -0.31544024  0.40163648  0.9166667   0.16666667],12,67.65,51.906
[-0.35554767 -0.34467864 -0.32799914  0.38933393  0.9166667   0.16666667],12,67.65,51.906
[-0.34703425 -0.31060934 -0.30712223  0.46887875  0.9166667   0.16666667],12,67.65,51.906
[-0.34705558 -0.32398948 -0.30038905  0.47761825  0.9166667   0.16666667],12,67.65,51.906
[-0.36982712 -0.34119174 -0.34330902  0.44808576  0.9166667   0.16666667],12,67.65,51.906
[-0.35171452 -0.31639495 -0.30936572  0.49926588  0.9166667   0.16666667],12,67.65,51.906
[-0.35848558 -0.34135255 -0.33657458  0.47001415  0.9166667   0.16666667],12,67.65,51.906
[-0.34385768 -0.33067814 -0.30856845  0.49941427  0.9166667   0.16666667],12,67.65,51.906
[-0.37084824 -0.32579222 -0.34490344  0.45138252  0.9166667   0.16666667],12,67.65,51.906
[-0.35212287 -0.32026505 -0.327097    0.46573457  0.9166667   0.16666667],12,67.65,51.906
[-0.3585143  -0.3229104  -0.33108515  0.394303    0.9166667   0.16666667],12,67.65,51.906
[-0.362078   -0.32937667 -0.3269284   0.52752733  0.9166667   0.16666667],12,67.65,51.906
[-0.36876136 -0.31524494 -0.33554405  0.4800817   0.9166667   0.16666667],12,67.65,51.906
[-0.34168366 -0.31424883 -0.293989    0.4385695   0.9166667   0.16666667],12,67.65,51.906
[-0.37612006 -0.36936343 -0.29825723  0.5681721   0.9166667   0.16666667],12,67.65,51.906
[-0.35707274 -0.32781658 -0.3254606   0.49276593  0.9166667   0.16666667],12,67.65,51.906
[-0.3611601  -0.3534853  -0.3304644   0.5484511   0.9166667   0.16666667],12,67.65,51.906
[-0.36453375 -0.32455215 -0.32497212  0.4847883   0.9166667   0.16666667],12,67.65,51.906
[-0.35934365 -0.32833493 -0.34431678  0.519927    0.9166667   0.16666667],12,67.65,51.906
[-0.3391561  -0.33817273 -0.31043664  0.47289342  0.9166667   0.16666667],12,67.65,51.906
[-0.37417626 -0.36819664 -0.32434997  0.38907394  0.9166667   0.16666667],12,67.65,51.906
[-0.36271423 -0.36233705 -0.34086397  0.5637027   0.9166667   0.16666667],12,67.65,51.906
[-0.3397923  -0.34737238 -0.32176805  0.5086721   0.9166667   0.16666667],12,67.65,51.906
[-0.3670321  -0.3306739  -0.35167378  0.5184982   0.9166667   0.16666667],12,67.65,51.906
[-0.3492803  -0.33602476 -0.32017633  0.43458706  0.9166667   0.16666667],12,67.65,51.906
[-0.33613586 -0.3105606  -0.3227767   0.51783776  0.9166667   0.16666667],12,67.65,51.906
[-0.36083418 -0.34013298 -0.34690025  0.3631378   0.9166667   0.16666667],12,67.65,51.906
[-0.33845988 -0.3301401  -0.33636382  0.4658447   0.9166667   0.16666667],12,67.65,51.906
[-0.3790874  -0.3324656  -0.2968092   0.30581695  0.9166667   0.16666667],12,67.65,51.906
[-0.3970611  -0.35157534 -0.36953273  0.4081584   0.9166667   0.16666667],12,67.65,51.906
[-0.35650897 -0.34758753 -0.317294    0.46671367  0.9166667   0.16666667],12,67.65,51.906
[-0.35564667 -0.31682664 -0.32871023  0.41377592  0.9166667   0.16666667],12,67.65,51.906
[-0.329201   -0.32457057 -0.2891721   0.44527906  0.9166667   0.16666667],12,67.65,51.906
[-0.3904515  -0.34868726 -0.33451074  0.4829179   0.9166667   0.16666667],12,67.65,51.906
[-0.3480666  -0.32915974 -0.32511827  0.45379785  0.9166667   0.16666667],12,67.65,51.906
[-0.32460064 -0.32588333 -0.283493    0.49395648  0.9166667   0.16666667],12,67.65,51.906
[-0.34925714 -0.33118585 -0.33088285  0.47942233  0.9166667   0.16666667],12,67.65,51.906
[-0.35834444 -0.31146497 -0.30786958  0.4741118   0.9166667   0.16666667],12,67.65,51.906
[-0.36912417 -0.3404563  -0.32317486  0.4504432   0.9166667   0.16666667],12,67.65,51.906
[-0.34655604 -0.3371579  -0.30324903  0.50809765  0.9166667   0.16666667],12,67.65,51.906
[-0.3523926  -0.3394301  -0.32004985  0.4339674   0.9166667   0.16666667],12,67.65,51.906
[-0.34197295 -0.3008369  -0.31132585  0.4882523   0.9166667   0.16666667],12,67.65,51.906
[-0.35456192 -0.3457509  -0.32487088  0.55226314  0.9166667   0.16666667],12,67.65,51.906
[-0.35465232 -0.33477744 -0.32544008  0.42166212  0.9166667   0.16666667],12,67.65,51.906
[-0.33435094 -0.3087091  -0.29408628  0.511416    0.9166667   0.16666667],12,67.65,51.906
[-0.36328334 -0.34784532 -0.3404353   0.38186848  0.9166667   0.16666667],12,67.65,51.906
[-0.3100181  -0.29837456 -0.2967169   0.49270904  0.9166667   0.16666667],12,67.65,51.906
[-0.30908722 -0.31685987 -0.3180895   0.5522188   0.9166667   0.16666667],12,67.65,51.906
[-0.33740893 -0.34131557 -0.31745327  0.5790031   0.9166667   0.16666667],12,67.65,51.906
[-0.34385696 -0.3356199  -0.30999732  0.48351884  0.9166667   0.16666667],12,67.65,51.906
[-0.35930696 -0.31857294 -0.3739395   0.4953511   0.9166667   0.16666667],12,67.65,51.906
[-0.3244751  -0.31205916 -0.296865    0.42853868  0.9166667   0.16666667],12,67.65,51.906
[-0.36827165 -0.3406958  -0.34922698  0.53077006  0.9166667   0.16666667],12,67.65,51.906
[-0.38343328 -0.3478829  -0.31878105  0.5048133   0.9166667   0.16666667],12,67.65,51.906
[-0.35975552 -0.3316606  -0.3635505   0.55449694  0.9166667   0.16666667],12,67.65,51.906
[-0.34965426 -0.32882664 -0.315768    0.46757427  0.9166667   0.16666667],12,67.65,51.906
[-0.3574295  -0.31845215 -0.3575832   0.42048937  0.9166667   0.16666667],12,67.65,51.906
[-0.34269688 -0.31633863 -0.32627362  0.42577314  0.9166667   0.16666667],12,67.65,51.906
[-0.3345598  -0.29880202 -0.29935023  0.47027454  0.9166667   0.16666667],12,67.65,51.906
[-0.32218555 -0.3236195  -0.29428098  0.52127725  0.9166667   0.16666667],12,67.65,51.906
[-0.30568767 -0.29204914 -0.30079567  0.41841927  0.9166667   0.16666667],12,67.65,51.906
[-0.3740657  -0.3412608  -0.33171794  0.44443783  0.9166667   0.16666667],12,67.65,51.906
[-0.34481353 -0.3256634  -0.31397775  0.41141924  0.9166667   0.16666667],12,67.65,51.906
[-0.36060598 -0.32810897 -0.32346126  0.55313957  0.9166667   0.16666667],12,67.65,51.906
[-0.37142393 -0.35519877 -0.33556703  0.4364118   0.9166667   0.16666667],12,67.65,51.906
[-0.33962017 -0.33558273 -0.3138603   0.47113794  0.9166667   0.16666667],12,67.65,51.906
[-0.35218585 -0.35141325 -0.3484103   0.50609964  0.9166667   0.16666667],12,67.65,51.906
[-0.35682306 -0.3467466  -0.36611092  0.5119001   0.9166667   0.16666667],12,67.65,51.906
[-0.3308715  -0.32353783 -0.3410202   0.464126    0.9166667   0.16666667],12,67.65,51.906
[-0.38043752 -0.3648767  -0.35016674  0.5471065   0.9166667   0.16666667],12,67.65,51.906
[-0.3543713  -0.33573475 -0.32170454  0.41277435  0.9166667   0.16666667],12,67.65,51.906
[-0.36565933 -0.3281724  -0.3202082   0.4092201   0.9166667   0.16666667],12,67.65,51.906
[-0.37887105 -0.32966644 -0.3115206   0.43874267  0.9166667   0.16666667],12,67.65,51.906
[-0.35292235 -0.32952213 -0.33234236  0.40599644  0.9166667   0.16666667],12,67.65,51.906
[-0.35278738 -0.35901192 -0.3407677   0.35267934  0.9166667   0.16666667],12,67.65,51.906
[-0.37077782 -0.32628685 -0.33679506  0.44116297  0.9166667   0.16666667],12,67.65,51.906
[-0.39252394 -0.34530407 -0.3790626   0.47492912  0.9166667   0.16666667],12,67.65,51.906
[-0.35715768 -0.3187819  -0.3143899   0.48246622  0.9166667   0.16666667],12,67.65,51.906
[-0.34700215 -0.336837   -0.33144617  0.5565761   0.9166667   0.16666667],12,67.65,51.906
[-0.3449638  -0.34032986 -0.2996894   0.49331895  0.9166667   0.16666667],12,67.65,51.906
[-0.36172202 -0.34168696 -0.3427732   0.47023553  0.9166667   0.16666667],12,67.65,51.906
[-0.34086844 -0.3408434  -0.31928283  0.52488875  0.9166667   0.16666667],12,67.65,51.906
[-0.3410568  -0.3428938  -0.3323336   0.37209094  0.9166667   0.16666667],12,67.65,51.906
[-0.3761114  -0.35702285 -0.35475633  0.45308015  0.9166667   0.16666667],12,67.65,51.906
[-0.368653   -0.32454598 -0.34615034  0.45903027  0.9166667   0.16666667],12,67.65,51.906
[-0.34101328 -0.34326202 -0.32635584  0.3885333   0.9166667   0.16666667],12,67.65,51.906
[-0.3478995  -0.329815   -0.3419145   0.42615843  0.9166667   0.16666667],12,67.65,51.906
[-0.3565205  -0.3293334  -0.32055622  0.4535512   0.9166667   0.16666667],12,67.65,51.906
[-0.3453212  -0.3238962  -0.29801926  0.42385894  0.9166667   0.16666667],12,67.65,51.906
[-0.3512854  -0.3428364  -0.3477064   0.44064575  0.9166667   0.16666667],12,67.65,51.906
[-0.3668378  -0.33720714 -0.3416193   0.45671618  0.9166667   0.16666667],12,67.65,51.906
[-0.35825825 -0.32839337 -0.30814752  0.5037839   0.9166667   0.16666667],12,67.65,51.906
[-0.35015318 -0.33826277 -0.32350278  0.4599661   0.9166667   0.16666667],12,67.65,51.906
[-0.36060387 -0.30980733 -0.31609428  0.49092188  0.9166667   0.16666667],12,67.65,51.906
[-0.3275742  -0.32627553 -0.30751112  0.544278    0.9166667   0.16666667],12,67.65,51.906
[-0.34549096 -0.3126805  -0.29601932  0.52638483  0.9166667   0.16666667],12,67.65,51.906
[-0.3751429  -0.3568958  -0.34002537  0.5413408   0.9166667   0.16666667],12,67.65,51.906
[-0.342776   -0.32700416 -0.31856382  0.5126889   0.9166667   0.16666667],12,67.65,51.906
[-0.34196502 -0.31605402 -0.32048857  0.43081042  0.9166667   0.16666667],12,67.65,51.906
[-0.3582434  -0.32290238 -0.32503125  0.53173393  0.9166667   0.16666667],12,67.65,51.906
[-0.38895327 -0.35469016 -0.3140265   0.5055224   0.9166667   0.16666667],12,67.65,51.906
[-0.34872934 -0.34818083 -0.346567    0.37933457  0.9166667   0.16666667],12,67.65,51.906
[-0.35005617 -0.33571008 -0.3382491   0.4177193   0.9166667   0.16666667],12,67.65,51.906
[-0.3594314  -0.31310925 -0.36229178  0.6079474   0.9166667   0.16666667],12,67.65,51.906
[-0.355238   -0.32782045 -0.32274276  0.4583715   0.9166667   0.16666667],12,67.65,51.906
[-0.35995314 -0.3341306  -0.31883156  0.31905684  0.9166667   0.16666667],12,67.65,51.906
[-0.3526569  -0.32656845 -0.31289527  0.4423606   0.9166667   0.16666667],12,67.65,51.906
[-0.35181153 -0.3110636  -0.31356493  0.45766354  0.9166667   0.16666667],12,67.65,51.906
[-0.3454203  -0.32550505 -0.31994575  0.43780562  0.9166667   0.16666667],12,67.65,51.906
[-0.32157105 -0.32937232 -0.30199787  0.43348828  0.9166667   0.16666667],12,67.65,51.906
[-0.34304786 -0.3471493  -0.30139053  0.44508004  0.9166667   0.16666667],12,67.65,51.906
[-0.35952705 -0.34571892 -0.34694877  0.4538304   0.9166667   0.16666667],12,67.65,51.906
[-0.36176866 -0.33700493 -0.33204734  0.37914532  0.9166667   0.16666667],12,67.65,51.906
[-0.3534104  -0.31536937 -0.3533614   0.43808594  0.9166667   0.16666667],12,67.65,51.906
[-0.33963683 -0.35169008 -0.36271593  0.5094626   0.9166667   0.16666667],12,67.65,51.906
[-0.34620252 -0.34751007 -0.32370263  0.49114737  0.9166667   0.16666667],12,67.65,51.906
[-0.33025894 -0.33223692 -0.29900852  0.44754803  0.9166667   0.16666667],12,67.65,51.906
[-0.34769425 -0.3420673  -0.32640192  0.49540794  0.9166667   0.16666667],12,67.65,51.906
[-0.33844516 -0.31747895 -0.3533752   0.44839853  0.9166667   0.16666667],12,67.65,51.906
[-0.36234337 -0.33310148 -0.3143992   0.4383434   0.9166667   0.16666667],12,67.65,51.906
[-0.33447868 -0.30871525 -0.32009757  0.5035164   0.9166667   0.16666667],12,67.65,51.906
[-0.3605871  -0.33945215 -0.32974753  0.50051814  0.9166667   0.16666667],12,67.65,51.906
[-0.3661949  -0.34303057 -0.32321605  0.4389202   0.9166667   0.16666667],12,67.65,51.906
[-0.3523383  -0.3239816  -0.3173742   0.4528083   0.9166667   0.16666667],12,67.65,51.906
[-0.3583549  -0.31815076 -0.32262173  0.43597078  0.9166667   0.16666667],12,67.65,51.906
[-0.3566298  -0.30321765 -0.31992543  0.47443765  0.9166667   0.16666667],12,67.65,51.906
[-0.35630086 -0.34147245 -0.3326531   0.37303597  0.9166667   0.16666667],12,67.65,51.906
[-0.33985353 -0.30318382 -0.30705577  0.44044733  0.9166667   0.16666667],12,67.65,51.906
[-0.37109375 -0.36419404 -0.32869473  0.46116468  0.9166667   0.16666667],12,67.65,51.906
[-0.35724795 -0.32693022 -0.30855638  0.53608763  0.9166667   0.16666667],12,67.65,51.906
[-0.34237573 -0.34503123 -0.32605135  0.3757428   0.9166667   0.16666667],12,67.65,51.906
[-0.3529807  -0.3232757  -0.32118177  0.5180461   0.9166667   0.16666667],12,67.65,51.906
[-0.36603326 -0.32042745 -0.3617569   0.40335017  0.9166667   0.16666667],12,67.65,51.906
[-0.30386463 -0.3312759  -0.29519498  0.6237798   0.9166667   0.16666667],12,67.65,51.906
[-0.3578899  -0.35059077 -0.3283537   0.43637106  0.9166667   0.16666667],12,67.65,51.906
[-0.35297644 -0.32485092 -0.32834306  0.4537962   0.9166667   0.16666667],12,67.65,51.906
[-0.35902584 -0.32703394 -0.32042006  0.41043034  0.9166667   0.16666667],12,67.65,51.906
[-0.32615158 -0.31699145 -0.29456896  0.487999    0.9166667   0.16666667],12,67.65,51.906
[-0.33881316 -0.3195156  -0.29188088  0.47509697  0.9166667   0.16666667],12,67.65,51.906
[-0.34295708 -0.31190115 -0.33458176  0.44547042  0.9166667   0.16666667],12,67.65,51.906
[-0.40695718 -0.35904774 -0.3551865   0.53430396  0.9166667   0.16666667],12,67.65,51.906
[-0.37059367 -0.34209573 -0.3361034   0.4889666   0.9166667   0.16666667],12,67.65,51.906
[-0.3623802  -0.31290406 -0.3083856   0.41613778  0.9166667   0.16666667],12,67.65,51.906
[-0.33021283 -0.34293097 -0.34409794  0.46640146  0.9166667   0.16666667],12,67.65,51.906
[-0.35273707 -0.31739104 -0.318884    0.46951473  0.9166667   0.16666667],12,67.65,51.906
[-0.37082326 -0.3303858  -0.31172645  0.4903905   0.9166667   0.16666667],12,67.65,51.906
[-0.3542722  -0.32910594 -0.33705574  0.5394254   0.9166667   0.16666667],12,67.65,51.906
[-0.35497585 -0.33991796 -0.32326308  0.44416463  0.9166667   0.16666667],12,67.65,51.906
[-0.33998775 -0.33389834 -0.339337    0.42067266  0.9166667   0.16666667],12,67.65,51.906
[-0.35504207 -0.33781138 -0.3133896   0.57456404  0.9166667   0.16666667],12,67.65,51.906
[-0.34099165 -0.3053703  -0.3303015   0.46178293  0.9166667   0.16666667],12,67.65,51.906
[-0.34294364 -0.365948   -0.32025614  0.34375456  0.9166667   0.16666667],12,67.65,51.906
[-0.3517226  -0.33748043 -0.32164797  0.37704426  0.9166667   0.16666667],12,67.65,51.906
[-0.37993044 -0.3644244  -0.34126216  0.4547751   0.9166667   0.16666667],12,67.65,51.906
[-0.35937026 -0.34260207 -0.3222466   0.43053836  0.9166667   0.16666667],12,67.65,51.906
[-0.36303198 -0.33904794 -0.33645073  0.46839267  0.9166667   0.16666667],12,67.65,51.906
[-0.36888608 -0.33578742 -0.3506495   0.47211558  0.9166667   0.16666667],12,67.65,51.906
[-0.35986665 -0.33159366 -0.31349352  0.5187529   0.9166667   0.16666667],12,67.65,51.906
[-0.3347727  -0.30826545 -0.33937848  0.36816964  0.9166667   0.16666667],12,67.65,51.906
[-0.3667754  -0.34539664 -0.3483518   0.4843725   0.9166667   0.16666667],12,67.65,51.906
[-0.37730595 -0.31277966 -0.37613222  0.4242096   0.9166667   0.16666667],12,67.65,51.906
[-0.3457695  -0.32963464 -0.3102949   0.4945498   0.9166667   0.16666667],12,67.65,51.906
[-0.3525068  -0.3218986  -0.31625965  0.5573598   0.9166667   0.16666667],12,67.65,51.906
[-0.32402948 -0.3393121  -0.32755348  0.447806    0.9166667   0.16666667],12,67.65,51.906
[-0.3463933  -0.3240713  -0.32762045  0.5122641   0.9166667   0.16666667],12,67.65,51.906
[-0.35393372 -0.3258816  -0.33463156  0.45354298  0.9166667   0.16666667],12,67.65,51.906
[-0.3514961  -0.3090534  -0.34413105  0.55287886  0.9166667   0.16666667],12,67.65,51.906
[-0.34407964 -0.33539996 -0.32198063  0.50347424  0.9166667   0.16666667],12,67.65,51.906
[-0.35471985 -0.32894853 -0.3415558   0.47322828  0.9166667   0.16666667],12,67.65,51.906
[-0.36806893 -0.27844518 -0.29773185  0.5196751   0.9166667   0.16666667],12,67.65,51.906
[-0.37029666 -0.3199338  -0.29356995  0.50780326  0.9166667   0.16666667],12,67.65,51.906
[-0.35414535 -0.2935399  -0.33412448  0.50884247  0.9166667   0.16666667],12,67.65,51.906
[-0.34973633 -0.32320443 -0.31064364  0.5033141   0.9166667   0.16666667],12,67.65,51.906
[-0.363655   -0.3228259  -0.3232564   0.48397076  0.9166667   0.16666667],12,67.65,51.906
[-0.3560061  -0.33729583 -0.32919407  0.43763438  0.9166667   0.16666667],12,67.65,51.906
[-0.38108823 -0.35806057 -0.36186075  0.40405235  0.9166667   0.16666667],12,67.65,51.906
[-0.31646898 -0.29967493 -0.27096167  0.44837517  0.9166667   0.16666667],12,67.65,51.906
[-0.36060065 -0.344686   -0.33335742  0.40684062  0.9166667   0.16666667],12,67.65,51.906
